Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,CDG,PAR,LJU,LJU,International,Jun-22,51,48.8575475,2.3513765,46.0569465,14.5057515
M,CDG,PAR,LBV,LBV,International,Jun-22,1,48.8575475,2.3513765,0.4077972,9.4402833
L,ORY,PAR,BIO,BIO,International,Jun-22,8,48.8575475,2.3513765,43.2633799,-2.9348121
M,CDG,PAR,BLR,BLR,International,Jun-22,19,48.8575475,2.3513765,12.9715987,77.5945627
L,ORY,PAR,CWL,CWL,International,Jun-22,13,48.8575475,2.3513765,51.483707,-3.1680962
M,CDG,PAR,OSL,OSL,International,Jun-22,21,48.8575475,2.3513765,59.9138688,10.7522454
L,CDG,PAR,OSL,OSL,International,Jul-22,37,48.8575475,2.3513765,59.9138688,10.7522454
M,CDG,PAR,VCE,VCE,International,Jul-22,76,48.8575475,2.3513765,45.440379,12.3159547
M,CDG,PAR,DBV,DBV,International,Jul-22,1,48.8575475,2.3513765,42.6506606,18.0944238
M,CDG,PAR,IST,IST,International,Jul-22,4,48.8575475,2.3513765,41.0082376,28.9783589
M,CDG,PAR,PHL,PHL,International,Jul-22,31,48.8575475,2.3513765,39.1134458,-75.5418687
M,ORY,PAR,PUJ,PUJ,International,Jul-22,4,48.8575475,2.3513765,18.5600761,-68.372535
M,CDG,PAR,LYS,LYS,Domestic,Jul-22,20,48.8575475,2.3513765,45.764043,4.835659
M,CDG,PAR,CMN,CMN,International,Jul-22,48,48.8575475,2.3513765,#N/A,#N/A
M,CDG,PAR,STR,STR,International,Jul-22,35,48.8575475,2.3513765,48.7758459,9.1829321
M,CDG,PAR,TUN,TUN,International,Jul-22,1,48.8575475,2.3513765,36.8064948,10.1815316
L,ORY,PAR,BER,BER,International,Jul-22,1,48.8575475,2.3513765,52.5200066,13.404954
M,CDG,PAR,PRG,PRG,International,Jul-22,1,48.8575475,2.3513765,50.0755381,14.4378005
M,CDG,PAR,SOF,SOF,International,Jul-22,14,48.8575475,2.3513765,42.6977082,23.3218675
M,CDG,PAR,ALC,ALC,International,Jul-22,13,48.8575475,2.3513765,38.3457685,-0.4909444
M,CDG,PAR,YVR,YVR,International,Jul-22,21,48.8575475,2.3513765,49.2827291,-123.1207375
L,ORY,PAR,VLC,VLC,International,Jul-22,1,48.8575475,2.3513765,39.4738338,-0.3756348
L,ORY,PAR,ORN,ORN,International,Jul-22,40,48.8575475,2.3513765,35.6987388,-0.6349319
M,CDG,PAR,NCE,NCE,Domestic,Jul-22,12,48.8575475,2.3513765,43.7101728,7.2619532
L,ORY,PAR,LIN,MIL,International,Jul-22,31,48.8575475,2.3513765,45.468503,9.1824027
M,ORY,PAR,PTP,PTP,International,Jul-22,1,48.8575475,2.3513765,16.2370504,-61.5376272
M,CDG,PAR,ATH,ATH,International,Jul-22,7,48.8575475,2.3513765,37.9838096,23.7275388
M,CDG,PAR,LPA,LPA,International,Jul-22,5,48.8575475,2.3513765,27.9202202,-15.5474373
M,CDG,PAR,TLV,TLV,International,Jul-22,13,48.8575475,2.3513765,32.0852999,34.7817676
M,CDG,PAR,AMS,AMS,International,Jul-22,17,48.8575475,2.3513765,52.3675734,4.9041389
M,CDG,PAR,BCN,BCN,International,Jul-22,64,48.8575475,2.3513765,41.3873974,2.168568
L,BVA,PAR,LCA,LCA,International,Jul-22,4,48.8575475,2.3513765,34.9182222,33.6200625
M,CDG,PAR,ZRH,ZRH,International,Jul-22,6,48.8575475,2.3513765,47.3768866,8.541694
L,ORY,PAR,BDS,BDS,International,Jul-22,9,48.8575475,2.3513765,40.6327732,17.9418724
L,ORY,PAR,ARN,STO,International,Jul-22,20,48.8575475,2.3513765,59.3293235,18.0685808
M,CDG,PAR,EVN,EVN,International,Jul-22,31,48.8575475,2.3513765,40.1872023,44.515209
L,ORY,PAR,BJV,BXN,International,Jul-22,4,48.8575475,2.3513765,#N/A,#N/A
L,ORY,PAR,BIQ,BIQ,Domestic,Jul-22,73,48.8575475,2.3513765,43.4831519,-1.558626
L,CDG,PAR,CTA,CTA,International,Jul-22,21,48.8575475,2.3513765,37.5078836,15.0830032
L,CDG,PAR,LGW,LON,International,Jul-22,70,48.8575475,2.3513765,51.5072178,-0.1275862
M,BVA,PAR,KIV,KIV,International,Jul-22,10,48.8575475,2.3513765,47.0104529,28.8638103
M,ORY,PAR,AJA,AJA,Domestic,Jul-22,6,48.8575475,2.3513765,41.919229,8.738635
M,CDG,PAR,ZRH,ZRH,International,Jul-22,5,48.8575475,2.3513765,47.3768866,8.541694
M,CDG,PAR,NBO,NBO,International,Jul-22,24,48.8575475,2.3513765,-1.2920659,36.8219462
M,CDG,PAR,SOF,SOF,International,Jul-22,2,48.8575475,2.3513765,42.6977082,23.3218675
M,CDG,PAR,LPA,LPA,International,Jul-22,1,48.8575475,2.3513765,27.9202202,-15.5474373
M,CDG,PAR,YYZ,YTO,International,Jul-22,7,48.8575475,2.3513765,43.653226,-79.3831843
M,CDG,PAR,OTP,BUH,International,Jul-22,50,48.8575475,2.3513765,44.4267674,26.1025384
M,CDG,PAR,ORK,ORK,International,Jul-22,24,48.8575475,2.3513765,51.8985143,-8.4756035
M,CDG,PAR,DXB,DXB,International,Jul-22,21,48.8575475,2.3513765,25.2048493,55.2707828
M,ORY,PAR,ALG,ALG,International,Jul-22,34,48.8575475,2.3513765,36.753768,3.0587561
M,CDG,PAR,AGP,AGP,International,Jul-22,32,48.8575475,2.3513765,28.2915637,-16.6291304
M,CDG,PAR,LBV,LBV,International,Jul-22,25,48.8575475,2.3513765,0.4077972,9.4402833
L,ORY,PAR,ORK,ORK,International,Jul-22,13,48.8575475,2.3513765,51.8985143,-8.4756035
L,ORY,PAR,VCE,VCE,International,Jul-22,31,48.8575475,2.3513765,45.440379,12.3159547
M,CDG,PAR,CAY,CAY,International,Jul-22,14,48.8575475,2.3513765,4.9379774,-52.3354386
L,CDG,PAR,ACE,ACE,International,Jul-22,8,48.8575475,2.3513765,29.0468535,-13.5899733
L,BVA,PAR,POZ,POZ,International,Jul-22,5,48.8575475,2.3513765,52.4056786,16.9312766
M,CDG,PAR,CLY,CLY,Domestic,Jul-22,8,48.8575475,2.3513765,42.567651,8.757222
M,CDG,PAR,RBA,RBA,International,Jul-22,33,48.8575475,2.3513765,34.0083637,-6.8538748
L,ORY,PAR,MLA,MLA,International,Jul-22,13,48.8575475,2.3513765,35.937496,14.375416
M,CDG,PAR,JED,JED,International,Jul-22,9,48.8575475,2.3513765,21.5291545,39.1610863
M,CDG,PAR,SAW,IST,International,Jul-22,9,48.8575475,2.3513765,41.0082376,28.9783589
M,ORY,PAR,TUN,TUN,International,Jul-22,1,48.8575475,2.3513765,36.8064948,10.1815316
L,ORY,PAR,RUN,RUN,International,Jul-22,22,48.8575475,2.3513765,-20.9202586,55.5136433
L,CDG,PAR,PUY,PUY,International,Jul-22,9,48.8575475,2.3513765,44.8666232,13.8495788
L,CDG,PAR,SCQ,SCQ,International,Jul-22,14,48.8575475,2.3513765,28.2915637,-16.6291304
M,CDG,PAR,HER,HER,International,Jul-22,13,48.8575475,2.3513765,35.3387352,25.1442126
M,CDG,PAR,PMO,PMO,International,Jul-22,9,48.8575475,2.3513765,38.1156864,13.3614635
M,CDG,PAR,ADB,IZM,International,Jul-22,4,48.8575475,2.3513765,38.423734,27.142826
M,CDG,PAR,FCO,ROM,International,Jul-22,61,48.8575475,2.3513765,41.8967068,12.4822025
M,CDG,PAR,NTE,NTE,Domestic,Jul-22,24,48.8575475,2.3513765,47.218371,-1.553621
L,ORY,PAR,SDR,SDR,International,Jul-22,9,48.8575475,2.3513765,28.2915637,-16.6291304
M,ORY,PAR,LIN,MIL,International,Jul-22,53,48.8575475,2.3513765,45.468503,9.1824027
M,CDG,PAR,YYZ,YTO,International,Jul-22,1,48.8575475,2.3513765,43.653226,-79.3831843
M,CDG,PAR,NCE,NCE,Domestic,Jul-22,20,48.8575475,2.3513765,43.7101728,7.2619532
L,ORY,PAR,ACE,ACE,International,Jul-22,5,48.8575475,2.3513765,29.0468535,-13.5899733
M,ORY,PAR,CMN,CMN,International,Jul-22,9,48.8575475,2.3513765,#N/A,#N/A
M,ORY,PAR,RDZ,RDZ,Domestic,Jul-22,47,48.8575475,2.3513765,44.349389,2.575986
M,CDG,PAR,TLV,TLV,International,Jul-22,1,48.8575475,2.3513765,32.0852999,34.7817676
L,ORY,PAR,RBA,RBA,International,Jul-22,18,48.8575475,2.3513765,34.0083637,-6.8538748
L,ORY,PAR,BJV,BJV,International,Jul-22,1,48.8575475,2.3513765,37.034407,27.43054
L,BVA,PAR,CAG,CAG,International,Jul-22,13,48.8575475,2.3513765,39.2237323,9.1217194
M,CDG,PAR,DXB,DXB,International,Jul-22,30,48.8575475,2.3513765,25.2048493,55.2707828
M,CDG,PAR,BEG,BEG,International,Jul-22,28,48.8575475,2.3513765,44.8125449,20.46123
M,CDG,PAR,ATL,ATL,International,Jul-22,31,48.8575475,2.3513765,33.748752,-84.3876845
M,BVA,PAR,SUJ,SUJ,International,Jul-22,5,48.8575475,2.3513765,47.8016702,22.8575926
M,CDG,PAR,CFE,CFE,Domestic,Jul-22,28,48.8575475,2.3513765,45.793516,3.0794951
L,ORY,PAR,ESB,ANK,International,Jul-22,7,48.8575475,2.3513765,39.9333635,32.8597419
M,CDG,PAR,KRK,KRK,International,Jul-22,9,48.8575475,2.3513765,50.0646501,19.9449799
L,CDG,PAR,PMI,PMI,International,Jul-22,10,48.8575475,2.3513765,39.5726541,2.6568551
M,CDG,PAR,DUB,DUB,International,Jul-22,11,48.8575475,2.3513765,53.3498053,-6.2603097
M,CDG,PAR,TGD,TGD,International,Jul-22,10,48.8575475,2.3513765,42.4304196,19.2593642
M,ORY,PAR,RBA,RBA,International,Jul-22,18,48.8575475,2.3513765,34.0083637,-6.8538748
M,CDG,PAR,PVG,SHA,International,Jul-22,1,48.8575475,2.3513765,31.230416,121.473701
M,CDG,PAR,DOH,DOH,International,Jul-22,4,48.8575475,2.3513765,25.2854473,51.5310398
M,ORY,PAR,CLY,CLY,Domestic,Jul-22,64,48.8575475,2.3513765,42.567651,8.757222
M,CDG,PAR,JFK,NYC,International,Jul-22,121,48.8575475,2.3513765,40.7127753,-74.0059728
L,CDG,PAR,ARN,STO,International,Jul-22,21,48.8575475,2.3513765,59.3293235,18.0685808
L,ORY,PAR,BRS,BRS,International,Jul-22,2,48.8575475,2.3513765,51.454513,-2.58791
M,CDG,PAR,TLV,TLV,International,Jul-22,31,48.8575475,2.3513765,32.0852999,34.7817676
L,CDG,PAR,VCE,VCE,International,Jul-22,10,48.8575475,2.3513765,45.440379,12.3159547
M,CDG,PAR,HER,HER,International,Jul-22,23,48.8575475,2.3513765,35.3387352,25.1442126
M,CDG,PAR,LHR,LON,International,Jul-22,4,48.8575475,2.3513765,51.5072178,-0.1275862
L,CDG,PAR,GOA,GOA,International,Jul-22,6,48.8575475,2.3513765,44.4071448,8.9347381
M,CDG,PAR,DOH,DOH,International,Jul-22,33,48.8575475,2.3513765,25.2854473,51.5310398
M,CDG,PAR,EWR,NYC,International,Jul-22,17,48.8575475,2.3513765,40.7127753,-74.0059728
L,CDG,PAR,FSC,FSC,Domestic,Jul-22,9,48.8575475,2.3513765,41.48734,9.130112
L,ORY,PAR,BCN,BCN,International,Jul-22,31,48.8575475,2.3513765,41.3873974,2.168568
L,ORY,PAR,MIR,MIR,International,Jul-22,52,48.8575475,2.3513765,35.7642515,10.8112885
L,BVA,PAR,GRO,GRO,International,Jul-22,13,48.8575475,2.3513765,41.9794005,2.8214264
M,CDG,PAR,HER,HER,International,Jul-22,12,48.8575475,2.3513765,35.3387352,25.1442126
L,ORY,PAR,OPO,OPO,International,Jul-22,1,48.8575475,2.3513765,37.7412488,-25.6755944
M,CDG,PAR,TNG,TNG,International,Jul-22,9,48.8575475,2.3513765,35.7594651,-5.8339543
L,ORY,PAR,IBZ,IBZ,International,Jul-22,66,48.8575475,2.3513765,39.0200099,1.4821482
M,ORY,PAR,BIA,BIA,Domestic,Jul-22,2,48.8575475,2.3513765,42.697283,9.450881
M,CDG,PAR,ATH,ATH,International,Jul-22,1,48.8575475,2.3513765,37.9838096,23.7275388
M,CDG,PAR,IST,IST,International,Jul-22,1,48.8575475,2.3513765,41.0082376,28.9783589
L,CDG,PAR,AJA,AJA,Domestic,Jul-22,29,48.8575475,2.3513765,41.919229,8.738635
M,CDG,PAR,CMN,CMN,International,Jul-22,11,48.8575475,2.3513765,#N/A,#N/A
L,BVA,PAR,FEZ,FEZ,International,Jul-22,13,48.8575475,2.3513765,34.0181246,-5.0078451
M,CDG,PAR,MAD,MAD,International,Jul-22,4,48.8575475,2.3513765,40.4167279,-3.7032905
L,ORY,PAR,BHX,BHX,International,Jul-22,8,48.8575475,2.3513765,52.4822694,-1.8900078
L,BVA,PAR,MAD,MAD,International,Jul-22,26,48.8575475,2.3513765,40.4167279,-3.7032905
L,ORY,PAR,FAO,FAO,International,Jul-22,83,48.8575475,2.3513765,37.7412488,-25.6755944
L,CDG,PAR,AGP,AGP,International,Jul-22,24,48.8575475,2.3513765,28.2915637,-16.6291304
L,ORY,PAR,TIV,TIV,International,Jul-22,1,48.8575475,2.3513765,42.4319094,18.6986213
M,CDG,PAR,PRG,PRG,International,Jul-22,67,48.8575475,2.3513765,50.0755381,14.4378005
M,CDG,PAR,HAV,HAV,International,Jul-22,2,48.8575475,2.3513765,23.1135925,-82.3665956
M,CDG,PAR,DXB,DXB,International,Jul-22,1,48.8575475,2.3513765,25.2048493,55.2707828
M,ORY,PAR,CMN,CMN,International,Jul-22,11,48.8575475,2.3513765,#N/A,#N/A
L,ORY,PAR,RAK,RAK,International,Jul-22,114,48.8575475,2.3513765,31.6225224,-7.9898258
M,CDG,PAR,HAM,HAM,International,Jul-22,59,48.8575475,2.3513765,53.5488282,9.9871703
M,ORY,PAR,CAY,CAY,International,Jul-22,15,48.8575475,2.3513765,4.9379774,-52.3354386
M,CDG,PAR,BEY,BEY,International,Jul-22,7,48.8575475,2.3513765,33.8937913,35.5017767
M,CDG,PAR,BIQ,BIQ,Domestic,Jul-22,4,48.8575475,2.3513765,43.4831519,-1.558626
M,CDG,PAR,DUB,DUB,International,Jul-22,3,48.8575475,2.3513765,53.3498053,-6.2603097
M,ORY,PAR,PTP,PTP,International,Jul-22,9,48.8575475,2.3513765,16.2370504,-61.5376272
L,ORY,PAR,TUN,TUN,International,Jul-22,96,48.8575475,2.3513765,36.8064948,10.1815316
M,CDG,PAR,DEN,DEN,International,Jul-22,8,48.8575475,2.3513765,39.7392358,-104.990251
L,ORY,PAR,NCL,NCL,International,Jul-22,9,48.8575475,2.3513765,54.978252,-1.61778
L,ORY,PAR,EDI,EDI,International,Jul-22,9,48.8575475,2.3513765,55.953252,-3.188267
L,CDG,PAR,TFS,TCI,International,Jul-22,9,48.8575475,2.3513765,28.2915637,-16.6291304
M,CDG,PAR,BKK,BKK,International,Jul-22,2,48.8575475,2.3513765,13.7563309,100.5017651
M,CDG,PAR,ADD,ADD,International,Jul-22,4,48.8575475,2.3513765,9.0191936,38.7524635
M,CDG,PAR,ALG,ALG,International,Jul-22,87,48.8575475,2.3513765,36.753768,3.0587561
M,ORY,PAR,TUN,TUN,International,Jul-22,4,48.8575475,2.3513765,36.8064948,10.1815316
M,CDG,PAR,ATH,ATH,International,Jul-22,81,48.8575475,2.3513765,37.9838096,23.7275388
L,BVA,PAR,CRA,CRA,International,Jul-22,9,48.8575475,2.3513765,44.3301785,23.7948808
L,CDG,PAR,MAH,MAH,International,Jul-22,5,48.8575475,2.3513765,39.9496287,4.1104449
M,CDG,PAR,TFS,TCI,International,Jul-22,3,48.8575475,2.3513765,28.2915637,-16.6291304
L,ORY,PAR,RHO,RHO,International,Jul-22,9,48.8575475,2.3513765,36.4340533,28.2176379
M,CDG,PAR,VLC,VLC,International,Jul-22,50,48.8575475,2.3513765,39.4738338,-0.3756348
M,CDG,PAR,ORN,ORN,International,Jul-22,3,48.8575475,2.3513765,35.6987388,-0.6349319
L,ORY,PAR,SPC,SPC,International,Jul-22,5,48.8575475,2.3513765,28.6839962,-17.7645438
M,CDG,PAR,OSL,OSL,International,Jul-22,2,48.8575475,2.3513765,59.9138688,10.7522454
M,CDG,PAR,OSL,OSL,International,Jul-22,5,48.8575475,2.3513765,59.9138688,10.7522454
M,CDG,PAR,SKG,SKG,International,Jul-22,4,48.8575475,2.3513765,40.6400629,22.9444191
M,CDG,PAR,EWR,NYC,International,Jul-22,31,48.8575475,2.3513765,40.7127753,-74.0059728
M,CDG,PAR,MIR,MIR,International,Jul-22,49,48.8575475,2.3513765,35.7642515,10.8112885
L,ORY,PAR,LIS,LIS,International,Jul-22,117,48.8575475,2.3513765,37.7412488,-25.6755944
L,ORY,PAR,BUD,BUD,International,Jul-22,11,48.8575475,2.3513765,47.497912,19.040235
L,BVA,PAR,OPO,OPO,International,Jul-22,84,48.8575475,2.3513765,37.7412488,-25.6755944
L,ORY,PAR,RHO,RHO,International,Jul-22,1,48.8575475,2.3513765,36.4340533,28.2176379
M,CDG,PAR,JIB,JIB,International,Jul-22,1,48.8575475,2.3513765,11.825138,42.590275
M,CDG,PAR,MAA,MAA,International,Jul-22,13,48.8575475,2.3513765,13.0930694,80.2888899
L,ORY,PAR,TFS,TCI,International,Jul-22,18,48.8575475,2.3513765,28.2915637,-16.6291304
M,CDG,PAR,BIO,BIO,International,Jul-22,11,48.8575475,2.3513765,43.2633799,-2.9348121
L,CDG,PAR,FAO,FAO,International,Jul-22,4,48.8575475,2.3513765,37.7412488,-25.6755944
M,CDG,PAR,TNR,TNR,International,Jul-22,13,48.8575475,2.3513765,-18.9184607,47.5211293
M,CDG,PAR,VIE,VIE,International,Jul-22,19,48.8575475,2.3513765,48.2080696,16.3713095
M,CDG,PAR,ICN,SEL,International,Jul-22,27,48.8575475,2.3513765,37.5652129,126.9773517
M,ORY,PAR,RUN,RUN,International,Jul-22,62,48.8575475,2.3513765,-20.9202586,55.5136433
L,CDG,PAR,BRS,BRS,International,Jul-22,22,48.8575475,2.3513765,51.454513,-2.58791
M,CDG,PAR,LYS,LYS,Domestic,Jul-22,3,48.8575475,2.3513765,45.764043,4.835659
M,CDG,PAR,BOM,BOM,International,Jul-22,21,48.8575475,2.3513765,19.0759837,72.8776559
M,CDG,PAR,SOF,SOF,International,Jul-22,7,48.8575475,2.3513765,42.6977082,23.3218675
L,ORY,PAR,OVD,OVD,International,Jul-22,9,48.8575475,2.3513765,43.2504393,-5.9832577
L,CDG,PAR,VRN,VRN,International,Jul-22,10,48.8575475,2.3513765,45.4383659,10.9917136
L,BVA,PAR,LIS,LIS,International,Jul-22,31,48.8575475,2.3513765,37.7412488,-25.6755944
M,ORY,PAR,MAD,MAD,International,Jul-22,184,48.8575475,2.3513765,40.4167279,-3.7032905
M,ORY,PAR,AJA,AJA,Domestic,Jul-22,2,48.8575475,2.3513765,41.919229,8.738635
M,CDG,PAR,DJE,DJE,International,Jul-22,18,48.8575475,2.3513765,33.8075978,10.8451467
M,ORY,PAR,RUN,RUN,International,Jul-22,45,48.8575475,2.3513765,-20.9202586,55.5136433
L,CDG,PAR,MXP,MIL,International,Jul-22,7,48.8575475,2.3513765,45.468503,9.1824027
L,ORY,PAR,DUB,DUB,International,Jul-22,14,48.8575475,2.3513765,53.3498053,-6.2603097
M,ORY,PAR,CAY,CAY,International,Jul-22,30,48.8575475,2.3513765,4.9379774,-52.3354386
L,CDG,PAR,BCN,BCN,International,Jul-22,35,48.8575475,2.3513765,41.3873974,2.168568
M,CDG,PAR,OSL,OSL,International,Jul-22,12,48.8575475,2.3513765,59.9138688,10.7522454
L,ORY,PAR,CZL,CZL,International,Jul-22,18,48.8575475,2.3513765,36.3570052,6.6390282
M,CDG,PAR,LXR,LXR,International,Jul-22,4,48.8575475,2.3513765,25.6872431,32.6396357
M,CDG,PAR,RUN,RUN,International,Jul-22,18,48.8575475,2.3513765,-20.9202586,55.5136433
M,CDG,PAR,COO,COO,International,Jul-22,23,48.8575475,2.3513765,6.3562425,2.4277995
M,CDG,PAR,PMI,PMI,International,Jul-22,3,48.8575475,2.3513765,39.5726541,2.6568551
L,ORY,PAR,FCO,ROM,International,Jul-22,43,48.8575475,2.3513765,41.8967068,12.4822025
M,ORY,PAR,AGA,AGA,International,Jul-22,13,48.8575475,2.3513765,30.4280405,-9.5925444
M,CDG,PAR,PUF,PUF,Domestic,Jul-22,81,48.8575475,2.3513765,43.2951,-0.370797
M,CDG,PAR,ORD,CHI,International,Jul-22,1,48.8575475,2.3513765,41.8781136,-87.6297982
M,CDG,PAR,BJA,BJA,International,Jul-22,13,48.8575475,2.3513765,36.7514502,5.0557713
M,ORY,PAR,CZL,CZL,International,Jul-22,6,48.8575475,2.3513765,36.3570052,6.6390282
L,ORY,PAR,EVN,EVN,International,Jul-22,9,48.8575475,2.3513765,40.1872023,44.515209
M,CDG,PAR,DXB,DXB,International,Jul-22,6,48.8575475,2.3513765,25.2048493,55.2707828
M,CDG,PAR,MXP,MIL,International,Jul-22,20,48.8575475,2.3513765,45.468503,9.1824027
L,ORY,PAR,KLX,KLX,International,Jul-22,6,48.8575475,2.3513765,37.0366386,22.1143716
L,BVA,PAR,NAP,NAP,International,Jul-22,9,48.8575475,2.3513765,40.8517983,14.26812
M,CDG,PAR,CAI,CAI,International,Jul-22,31,48.8575475,2.3513765,30.0444196,31.2357116
M,CDG,PAR,LHR,LON,International,Jul-22,4,48.8575475,2.3513765,51.5072178,-0.1275862
M,CDG,PAR,IST,IST,International,Jul-22,7,48.8575475,2.3513765,41.0082376,28.9783589
M,CDG,PAR,LBV,LBV,International,Jul-22,4,48.8575475,2.3513765,0.4077972,9.4402833
L,CDG,PAR,BJV,BXN,International,Jul-22,5,48.8575475,2.3513765,#N/A,#N/A
L,ORY,PAR,SAW,IST,International,Jul-22,1,48.8575475,2.3513765,41.0082376,28.9783589
M,CDG,PAR,BAH,BAH,International,Jul-22,2,48.8575475,2.3513765,26.0667,50.5577
L,CDG,PAR,ADB,IZM,International,Jul-22,18,48.8575475,2.3513765,38.423734,27.142826
M,CDG,PAR,AJA,AJA,Domestic,Jul-22,5,48.8575475,2.3513765,41.919229,8.738635
M,CDG,PAR,MPL,MPL,Domestic,Jul-22,1,48.8575475,2.3513765,43.6108535,3.8761323
L,CDG,PAR,NAP,NAP,International,Jul-22,8,48.8575475,2.3513765,40.8517983,14.26812
L,ORY,PAR,PMI,PMI,International,Jul-22,78,48.8575475,2.3513765,39.5726541,2.6568551
M,CDG,PAR,IST,IST,International,Jul-22,58,48.8575475,2.3513765,41.0082376,28.9783589
M,CDG,PAR,SKG,SKG,International,Jul-22,13,48.8575475,2.3513765,40.6400629,22.9444191
L,ORY,PAR,TNG,TNG,International,Jul-22,21,48.8575475,2.3513765,35.7594651,-5.8339543
M,ORY,PAR,PAP,PAP,International,Jul-22,8,48.8575475,2.3513765,18.594395,-72.3074326
L,ORY,PAR,TGD,TGD,International,Jul-22,5,48.8575475,2.3513765,42.4304196,19.2593642
L,BVA,PAR,MLA,MLA,International,Jul-22,9,48.8575475,2.3513765,35.937496,14.375416
M,CDG,PAR,OSL,OSL,International,Jul-22,1,48.8575475,2.3513765,59.9138688,10.7522454
L,CDG,PAR,LIN,MIL,International,Jul-22,21,48.8575475,2.3513765,45.468503,9.1824027
M,ORY,PAR,FSC,FSC,Domestic,Jul-22,21,48.8575475,2.3513765,41.48734,9.130112
M,CDG,PAR,WAW,WAW,International,Jul-22,5,48.8575475,2.3513765,52.2296756,21.0122287
L,CDG,PAR,SVQ,SVQ,International,Jul-22,52,48.8575475,2.3513765,28.2915637,-16.6291304
M,CDG,PAR,EDI,EDI,International,Jul-22,15,48.8575475,2.3513765,55.953252,-3.188267
M,CDG,PAR,BUD,BUD,International,Jul-22,48,48.8575475,2.3513765,47.497912,19.040235
M,CDG,PAR,MRS,MRS,Domestic,Jul-22,35,48.8575475,2.3513765,43.3025742,5.3690743
M,CDG,PAR,VLC,VLC,International,Jul-22,9,48.8575475,2.3513765,39.4738338,-0.3756348
M,CDG,PAR,LIS,LIS,International,Jul-22,11,48.8575475,2.3513765,37.7412488,-25.6755944
M,CDG,PAR,ATL,ATL,International,Jul-22,59,48.8575475,2.3513765,33.748752,-84.3876845
M,CDG,PAR,NAP,NAP,International,Jul-22,38,48.8575475,2.3513765,40.8517983,14.26812
L,CDG,PAR,KEF,REK,International,Jul-22,4,48.8575475,2.3513765,64.1469868,-21.9407552
M,CDG,PAR,OPO,OPO,International,Jul-22,24,48.8575475,2.3513765,37.7412488,-25.6755944
M,CDG,PAR,ATH,ATH,International,Jul-22,74,48.8575475,2.3513765,37.9838096,23.7275388
M,CDG,PAR,BIA,BIA,Domestic,Jul-22,3,48.8575475,2.3513765,42.697283,9.450881
M,CDG,PAR,NUE,NUE,International,Jul-22,24,48.8575475,2.3513765,49.4542881,11.0745641
L,CDG,PAR,BIA,BIA,Domestic,Jul-22,32,48.8575475,2.3513765,42.697283,9.450881
M,CDG,PAR,LCA,LCA,International,Jul-22,9,48.8575475,2.3513765,34.9182222,33.6200625
L,CDG,PAR,GLA,GLA,International,Jul-22,31,48.8575475,2.3513765,55.8616704,-4.2583345
L,CDG,PAR,EDI,EDI,International,Jul-22,38,48.8575475,2.3513765,55.953252,-3.188267
M,CDG,PAR,VCE,VCE,International,Jul-22,31,48.8575475,2.3513765,45.440379,12.3159547
M,ORY,PAR,CLY,CLY,Domestic,Jul-22,9,48.8575475,2.3513765,42.567651,8.757222
L,CDG,PAR,VRN,VRN,International,Jul-22,8,48.8575475,2.3513765,45.4383659,10.9917136
L,ORY,PAR,BUD,BUD,International,Jul-22,1,48.8575475,2.3513765,47.497912,19.040235
M,CDG,PAR,OUD,OUD,International,Jul-22,22,48.8575475,2.3513765,34.681962,-1.900155
M,CDG,PAR,ARN,STO,International,Jul-22,9,48.8575475,2.3513765,59.3293235,18.0685808
M,CDG,PAR,DUB,DUB,International,Jul-22,122,48.8575475,2.3513765,53.3498053,-6.2603097
M,CDG,PAR,RAK,RAK,International,Jul-22,3,48.8575475,2.3513765,31.6225224,-7.9898258
M,ORY,PAR,CLY,CLY,Domestic,Jul-22,23,48.8575475,2.3513765,42.567651,8.757222
M,CDG,PAR,LUX,LUX,International,Jul-22,92,48.8575475,2.3513765,49.815273,6.129583
M,ORY,PAR,JFK,NYC,International,Jul-22,31,48.8575475,2.3513765,40.7127753,-74.0059728
M,CDG,PAR,BOD,BOD,Domestic,Jul-22,2,48.8575475,2.3513765,44.8416106,-0.5810938
M,ORY,PAR,FDF,FDF,International,Jul-22,17,48.8575475,2.3513765,14.6060576,-61.069884
M,CDG,PAR,FOR,FOR,International,Jul-22,14,48.8575475,2.3513765,-3.7327203,-38.5270134
M,CDG,PAR,SEA,SEA,International,Jul-22,10,48.8575475,2.3513765,47.6061389,-122.3328481
L,ORY,PAR,TLS,TLS,Domestic,Jul-22,32,48.8575475,2.3513765,43.6048462,1.442848
L,ORY,PAR,PMI,PMI,International,Jul-22,41,48.8575475,2.3513765,39.5726541,2.6568551
M,CDG,PAR,NTE,NTE,Domestic,Jul-22,12,48.8575475,2.3513765,47.218371,-1.553621
L,ORY,PAR,BEY,BEY,International,Jul-22,30,48.8575475,2.3513765,33.8937913,35.5017767
M,ORY,PAR,BRI,BRI,International,Jul-22,2,48.8575475,2.3513765,41.1171432,16.8718715
M,CDG,PAR,MUC,MUC,International,Jul-22,59,48.8575475,2.3513765,48.1351253,11.5819806
M,CDG,PAR,CPH,CPH,International,Jul-22,15,48.8575475,2.3513765,55.6760968,12.5683371
