Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency
M,ITM,OSA,SDJ,SDJ,Domestic,44866,30
M,ITM,OSA,FKS,FKS,Domestic,44866,60
M,KIX,OSA,HGH,HGH,International,44866,4
M,ITM,OSA,KOJ,KOJ,Domestic,44866,27
M,KIX,OSA,SIN,SIN,International,44866,60
M,ITM,OSA,HNA,HNA,Domestic,44866,120
M,KIX,OSA,ICN,SEL,International,44866,2
M,KIX,OSA,HND,TYO,Domestic,44866,1
M,ITM,OSA,NRT,TYO,Domestic,44866,30
L,UKB,OSA,HND,TYO,Domestic,44866,144
M,KIX,OSA,CTS,SPK,Domestic,44866,60
M,ITM,OSA,OKA,OKA,Domestic,44866,60
M,KIX,OSA,PVG,SHA,International,44866,5
M,ITM,OSA,CTS,SPK,Domestic,44866,33
M,KIX,OSA,HND,TYO,Domestic,44866,120
M,KIX,OSA,ICN,SEL,International,44866,15
M,KIX,OSA,HKG,HKG,International,44866,16
L,KIX,OSA,KMI,KMI,Domestic,44866,28
L,KIX,OSA,OKA,OKA,Domestic,44866,138
M,KIX,OSA,MNL,MNL,International,44866,30
M,KIX,OSA,ICN,SEL,International,44866,35
M,ITM,OSA,KCZ,KCZ,Domestic,44866,180
L,KIX,OSA,CTS,SPK,Domestic,44866,206
L,KIX,OSA,PUS,PUS,International,44866,50
M,ITM,OSA,AXT,AXT,Domestic,44866,90
M,KIX,OSA,ICN,SEL,International,44866,25
M,ITM,OSA,HND,TYO,Domestic,44866,113
M,ITM,OSA,SDJ,SDJ,Domestic,44866,90
M,ITM,OSA,ASJ,ASJ,Domestic,44866,30
M,ITM,OSA,KIJ,KIJ,Domestic,44866,90
M,KIX,OSA,ICN,SEL,International,44866,7
M,KIX,OSA,TPE,TPE,International,44866,29
L,KIX,OSA,PUS,PUS,International,44866,60
L,KIX,OSA,OKA,OKA,Domestic,44866,28
M,KIX,OSA,TSN,TSN,International,44866,2
L,UKB,OSA,OKA,OKA,Domestic,44866,96
M,KIX,OSA,ICN,SEL,International,44866,16
M,KIX,OSA,HND,TYO,Domestic,44866,90
M,ITM,OSA,HND,TYO,Domestic,44866,27
M,ITM,OSA,NGS,NGS,Domestic,44866,120
M,ITM,OSA,AOJ,AOJ,Domestic,44866,90
M,KIX,OSA,KUL,KUL,International,44866,20
M,KIX,OSA,CDG,PAR,International,44866,7
M,ITM,OSA,OKA,OKA,Domestic,44866,51
L,KIX,OSA,MNL,MNL,International,44866,4
L,KIX,OSA,HAN,HAN,International,44866,23
L,KIX,OSA,ICN,SEL,International,44866,13
L,KIX,OSA,KOJ,KOJ,Domestic,44866,118
M,KIX,OSA,HNL,HNL,International,44866,4
M,KIX,OSA,TAO,TAO,International,44866,30
M,ITM,OSA,NRT,TYO,Domestic,44866,30
M,KIX,OSA,TPE,TPE,International,44866,44
L,KIX,OSA,ICN,SEL,International,44866,60
L,KIX,OSA,KIJ,KIJ,Domestic,44866,18
M,KIX,OSA,HND,TYO,Domestic,44866,3
L,KIX,OSA,ICN,SEL,International,44866,120
M,KIX,OSA,ICN,SEL,International,44866,2
L,KIX,OSA,KMI,KMI,Domestic,44866,30
M,UKB,OSA,HND,TYO,Domestic,44866,20
L,KIX,OSA,TAE,TAE,International,44866,6
M,UKB,OSA,HND,TYO,Domestic,44866,4
M,ITM,OSA,CTS,SPK,Domestic,44866,61
L,KIX,OSA,BKK,BKK,International,44866,17
M,ITM,OSA,HND,TYO,Domestic,44866,9
M,ITM,OSA,HND,TYO,Domestic,44866,177
L,KIX,OSA,CJU,CJU,International,44866,20
M,ITM,OSA,HND,TYO,Domestic,44866,213
L,UKB,OSA,KOJ,KOJ,Domestic,44866,48
M,KIX,OSA,HND,TYO,Domestic,44866,28
M,ITM,OSA,IZO,IZO,Domestic,44866,120
M,ITM,OSA,SDJ,SDJ,Domestic,44866,210
M,ITM,OSA,OKI,OKI,Domestic,44866,30
M,KIX,OSA,TAO,TAO,International,44866,4
M,ITM,OSA,GAJ,GAJ,Domestic,44866,90
M,ITM,OSA,KMI,KMI,Domestic,44866,90
M,ITM,OSA,HND,TYO,Domestic,44866,166
L,KIX,OSA,HKG,HKG,International,44866,47
L,KIX,OSA,SGN,SGN,International,44866,23
M,ITM,OSA,KMI,KMI,Domestic,44866,117
M,ITM,OSA,KMJ,KMJ,Domestic,44866,30
M,KIX,OSA,CTS,SPK,Domestic,44866,101
M,ITM,OSA,KMJ,KMJ,Domestic,44866,90
M,KIX,OSA,TSN,TSN,International,44866,1
M,KIX,OSA,SGN,SGN,International,44866,13
L,KIX,OSA,FUK,FUK,Domestic,44866,120
M,ITM,OSA,HKD,HKD,Domestic,44866,3
M,ITM,OSA,OIT,OIT,Domestic,44866,90
M,ITM,OSA,HKD,HKD,Domestic,44866,30
M,KIX,OSA,OKA,OKA,Domestic,44866,120
M,ITM,OSA,HND,TYO,Domestic,44866,3
M,KIX,OSA,TPE,TPE,International,44866,31
M,ITM,OSA,KOJ,KOJ,Domestic,44896,215
M,ITM,OSA,KMJ,KMJ,Domestic,44896,86
M,ITM,OSA,FKS,FKS,Domestic,44896,31
M,ITM,OSA,HNA,HNA,Domestic,44896,124
M,KIX,OSA,TPE,TPE,International,44896,1
M,KIX,OSA,TSN,TSN,International,44896,5
M,ITM,OSA,NRT,TYO,Domestic,44896,31
M,KIX,OSA,BKK,BKK,International,44896,31
L,KIX,OSA,NGS,NGS,Domestic,44896,52
M,ITM,OSA,HND,TYO,Domestic,44896,1
M,KIX,OSA,HND,TYO,Domestic,44896,2
M,ITM,OSA,OIT,OIT,Domestic,44896,6
M,ITM,OSA,SDJ,SDJ,Domestic,44896,58
M,KIX,OSA,ISG,ISG,Domestic,44896,1
M,ITM,OSA,HND,TYO,Domestic,44896,264
L,KIX,OSA,MNL,MNL,International,44896,3
M,ITM,OSA,CTS,SPK,Domestic,44896,150
M,ITM,OSA,HND,TYO,Domestic,44896,8
M,ITM,OSA,KIJ,KIJ,Domestic,44896,101
M,ITM,OSA,OKA,OKA,Domestic,44896,24
M,KIX,OSA,CTS,SPK,Domestic,44896,62
M,ITM,OSA,SDJ,SDJ,Domestic,44896,187
M,ITM,OSA,KMJ,KMJ,Domestic,44896,31
M,KIX,OSA,HKG,HKG,International,44896,43
M,KIX,OSA,CTS,SPK,Domestic,44896,91
M,KIX,OSA,HND,TYO,Domestic,44896,124
L,KIX,OSA,HKG,HKG,International,44896,61
M,ITM,OSA,OKA,OKA,Domestic,44896,13
M,ITM,OSA,FKS,FKS,Domestic,44896,62
M,KIX,OSA,MNL,MNL,International,44896,10
M,KIX,OSA,DXB,DXB,International,44896,31
M,ITM,OSA,KIJ,KIJ,Domestic,44896,62
M,KIX,OSA,SIN,SIN,International,44896,62
M,ITM,OSA,KMI,KMI,Domestic,44896,16
M,ITM,OSA,CTS,SPK,Domestic,44896,5
M,KIX,OSA,HND,TYO,Domestic,44896,2
M,KIX,OSA,HND,TYO,Domestic,44896,13
M,KIX,OSA,ICN,SEL,International,44896,69
M,ITM,OSA,HKD,HKD,Domestic,44896,31
M,ITM,OSA,HND,TYO,Domestic,44896,73
M,ITM,OSA,TJH,TJH,Domestic,44896,62
M,KIX,OSA,BKK,BKK,International,44896,2
M,KIX,OSA,ICN,SEL,International,44896,17
M,KIX,OSA,PUS,PUS,International,44896,4
M,KIX,OSA,ICN,SEL,International,44896,22
L,UKB,OSA,CTS,SPK,Domestic,44896,93
M,ITM,OSA,KMI,KMI,Domestic,44896,70
M,ITM,OSA,KMI,KMI,Domestic,44896,61
L,KIX,OSA,SHE,SHE,International,44896,5
M,ITM,OSA,GAJ,GAJ,Domestic,44896,10
M,UKB,OSA,CTS,SPK,Domestic,44896,22
M,ITM,OSA,IZO,IZO,Domestic,44896,124
M,KIX,OSA,TAO,TAO,International,44896,23
L,KIX,OSA,ICN,SEL,International,44896,31
M,KIX,OSA,HND,TYO,Domestic,44896,2
L,KIX,OSA,BKK,BKK,International,44896,17
M,KIX,OSA,LAX,LAX,International,44896,14
M,KIX,OSA,HKG,HKG,International,44896,31
L,KIX,OSA,KIJ,KIJ,Domestic,44896,21
M,KIX,OSA,HKG,HKG,International,44896,29
M,ITM,OSA,FUK,FUK,Domestic,44896,62
M,ITM,OSA,SDJ,SDJ,Domestic,44896,61
L,KIX,OSA,MNL,MNL,International,44896,6
M,KIX,OSA,ICN,SEL,International,44896,1
M,KIX,OSA,HND,TYO,Domestic,44896,93
M,UKB,OSA,HND,TYO,Domestic,44896,19
L,UKB,OSA,HND,TYO,Domestic,44896,186
M,KIX,OSA,TPE,TPE,International,44896,6
M,KIX,OSA,HNL,HNL,International,44896,6
M,ITM,OSA,CTS,SPK,Domestic,44896,124
M,KIX,OSA,HAN,HAN,International,44896,6
M,ITM,OSA,KIJ,KIJ,Domestic,44896,62
L,KIX,OSA,KMI,KMI,Domestic,44896,17
M,KIX,OSA,ICN,SEL,International,44896,4
M,KIX,OSA,ICN,SEL,International,44896,37
M,ITM,OSA,AOJ,AOJ,Domestic,44896,93
L,KIX,OSA,OKA,OKA,Domestic,44896,16
M,KIX,OSA,HAN,HAN,International,44896,3
M,ITM,OSA,CTS,SPK,Domestic,44896,32
M,KIX,OSA,CTS,SPK,Domestic,44896,18
M,KIX,OSA,TSN,TSN,International,44896,4
M,KIX,OSA,ICN,SEL,International,44896,25
M,ITM,OSA,KOJ,KOJ,Domestic,44896,9
M,KIX,OSA,TPE,TPE,International,44896,3
M,KIX,OSA,HKG,HKG,International,44896,52
M,ITM,OSA,HND,TYO,Domestic,44896,18
M,ITM,OSA,FUK,FUK,Domestic,44896,111
M,ITM,OSA,NGS,NGS,Domestic,44896,50
M,ITM,OSA,KOJ,KOJ,Domestic,44896,26
L,KIX,OSA,ICN,SEL,International,44896,93
M,KIX,OSA,KUL,KUL,International,44896,23
M,KIX,OSA,TPE,TPE,International,44896,14
L,KIX,OSA,CTS,SPK,Domestic,44896,187
M,KIX,OSA,ISG,ISG,Domestic,44896,30
L,KIX,OSA,PUS,PUS,International,44896,40
M,ITM,OSA,FUK,FUK,Domestic,44896,52
L,KIX,OSA,OKA,OKA,Domestic,44896,116
L,KIX,OSA,FUK,FUK,Domestic,44896,124
L,KIX,OSA,PUS,PUS,International,44896,62
M,ITM,OSA,MYJ,MYJ,Domestic,44896,63
M,KIX,OSA,ICN,SEL,International,44896,2
M,ITM,OSA,CTS,SPK,Domestic,44896,3
M,KIX,OSA,NKG,NKG,International,44896,2
M,ITM,OSA,HND,TYO,Domestic,44896,1
M,KIX,OSA,OKA,OKA,Domestic,44896,115
M,ITM,OSA,KCZ,KCZ,Domestic,44896,9
L,KIX,OSA,ICN,SEL,International,44896,36
M,KIX,OSA,CDG,PAR,International,44896,3
M,ITM,OSA,KOJ,KOJ,Domestic,44896,129
L,KIX,OSA,ICN,SEL,International,44896,91
M,ITM,OSA,HND,TYO,Domestic,44896,51
M,ITM,OSA,HKD,HKD,Domestic,44896,12
M,ITM,OSA,OKI,OKI,Domestic,44896,31
M,ITM,OSA,HND,TYO,Domestic,44896,112
M,KIX,OSA,HND,TYO,Domestic,44896,14
M,KIX,OSA,ISG,ISG,Domestic,44896,31
L,KIX,OSA,CJU,CJU,International,44896,31
L,KIX,OSA,OKA,OKA,Domestic,44896,62
L,KIX,OSA,KMI,KMI,Domestic,44896,35
L,KIX,OSA,ASJ,ASJ,Domestic,44896,16
M,ITM,OSA,KCZ,KCZ,Domestic,44896,177
M,KIX,OSA,TAO,TAO,International,44896,5
M,ITM,OSA,NGS,NGS,Domestic,44896,83
M,KIX,OSA,PVG,SHA,International,44896,4
M,ITM,OSA,OKA,OKA,Domestic,44896,62
M,KIX,OSA,HGH,HGH,International,44896,4
M,ITM,OSA,KOJ,KOJ,Domestic,44896,31
M,ITM,OSA,SDJ,SDJ,Domestic,44896,62
M,ITM,OSA,HND,TYO,Domestic,44896,140
L,UKB,OSA,KOJ,KOJ,Domestic,44896,62
M,KIX,OSA,HNL,HNL,International,44896,1
M,KIX,OSA,TPE,TPE,International,44896,4
L,KIX,OSA,KUH,KUH,Domestic,44896,18
L,KIX,OSA,SGN,SGN,International,44896,27
M,KIX,OSA,BKK,BKK,International,44896,3
M,KIX,OSA,OKA,OKA,Domestic,44896,93
M,KIX,OSA,NKG,NKG,International,44896,2
L,UKB,OSA,IBR,IBR,Domestic,44896,93
L,KIX,OSA,SDJ,SDJ,Domestic,44896,5
M,KIX,OSA,TAO,TAO,International,44896,4
M,KIX,OSA,MNL,MNL,International,44896,6
M,KIX,OSA,GUM,GUM,International,44896,11
M,KIX,OSA,TPE,TPE,International,44896,27
L,KIX,OSA,MNL,MNL,International,44896,22
L,KIX,OSA,BKK,BKK,International,44896,4
L,KIX,OSA,NRT,TYO,Domestic,44896,240
M,ITM,OSA,KIJ,KIJ,Domestic,44896,23
M,ITM,OSA,NRT,TYO,Domestic,44896,2
M,ITM,OSA,NGS,NGS,Domestic,44896,124
M,ITM,OSA,OIT,OIT,Domestic,44896,93
L,KIX,OSA,CTS,SPK,Domestic,44896,31
M,KIX,OSA,SGN,SGN,International,44896,1
L,KIX,OSA,GMP,SEL,International,44896,62
M,ITM,OSA,NRT,TYO,Domestic,44896,31
M,ITM,OSA,KMI,KMI,Domestic,44896,93
L,KIX,OSA,SIN,SIN,International,44896,31
M,UKB,OSA,CTS,SPK,Domestic,44896,62
L,KIX,OSA,KHH,KHH,International,44896,9
M,ITM,OSA,OKA,OKA,Domestic,44896,13
M,KIX,OSA,ICN,SEL,International,44896,4
M,KIX,OSA,CEB,CEB,International,44896,1
M,UKB,OSA,HNA,HNA,Domestic,44896,31
M,KIX,OSA,OKA,OKA,Domestic,44896,9
M,KIX,OSA,TPE,TPE,International,44896,10
M,ITM,OSA,MSJ,MSJ,Domestic,44896,31
M,UKB,OSA,KIJ,KIJ,Domestic,44896,31
L,KIX,OSA,HAN,HAN,International,44896,44
M,KIX,OSA,MMY,MMY,Domestic,44896,9
M,KIX,OSA,TPE,TPE,International,44896,9
M,UKB,OSA,MMJ,MMJ,Domestic,44896,62
M,KIX,OSA,HND,TYO,Domestic,44896,43
M,UKB,OSA,HND,TYO,Domestic,44896,38
M,KIX,OSA,TPE,TPE,International,44896,9
M,KIX,OSA,ICN,SEL,International,44896,1
L,KIX,OSA,ASJ,ASJ,Domestic,44896,5
M,KIX,OSA,HND,TYO,Domestic,44896,1
L,KIX,OSA,TAE,TAE,International,44896,31
M,KIX,OSA,HKG,HKG,International,44896,26
M,ITM,OSA,HND,TYO,Domestic,44896,25
M,ITM,OSA,OIT,OIT,Domestic,44896,31
M,ITM,OSA,KMJ,KMJ,Domestic,44896,100
L,KIX,OSA,ISG,ISG,Domestic,44896,62
M,ITM,OSA,CTS,SPK,Domestic,44896,7
M,ITM,OSA,FUK,FUK,Domestic,44896,62
M,ITM,OSA,HND,TYO,Domestic,44896,2
M,ITM,OSA,AXT,AXT,Domestic,44896,40
M,ITM,OSA,HND,TYO,Domestic,44896,22
M,KIX,OSA,CDG,PAR,International,44896,4
L,KIX,OSA,CNS,CNS,International,44896,13
M,ITM,OSA,HKD,HKD,Domestic,44896,21
M,ITM,OSA,FKS,FKS,Domestic,44896,31
M,KIX,OSA,SGN,SGN,International,44896,11
M,ITM,OSA,SDJ,SDJ,Domestic,44896,106
L,UKB,OSA,SHI,SHI,Domestic,44896,31
M,KIX,OSA,TPE,TPE,International,44896,33
M,KIX,OSA,SGN,SGN,International,44896,1
M,ITM,OSA,AOJ,AOJ,Domestic,44896,1
M,ITM,OSA,OIT,OIT,Domestic,44896,93
M,KIX,OSA,ICN,SEL,International,44896,16
M,KIX,OSA,ICN,SEL,International,44896,4
M,UKB,OSA,CTS,SPK,Domestic,44896,9
L,UKB,OSA,SDJ,SDJ,Domestic,44896,62
M,ITM,OSA,MYJ,MYJ,Domestic,44896,62
M,KIX,OSA,MMY,MMY,Domestic,44896,9
M,ITM,OSA,AOJ,AOJ,Domestic,44896,92
M,KIX,OSA,TPE,TPE,International,44896,8
L,KIX,OSA,ICN,SEL,International,44896,26
M,KIX,OSA,HNL,HNL,International,44896,2
M,ITM,OSA,TNE,TNE,Domestic,44896,6
M,UKB,OSA,AOJ,AOJ,Domestic,44896,31
L,UKB,OSA,OKA,OKA,Domestic,44896,93
L,KIX,OSA,MNL,MNL,International,44896,12
M,ITM,OSA,AXT,AXT,Domestic,44896,93
M,ITM,OSA,OKA,OKA,Domestic,44896,27
M,ITM,OSA,HND,TYO,Domestic,44896,93
M,ITM,OSA,MYJ,MYJ,Domestic,44896,189
L,KIX,OSA,TPE,TPE,International,44896,80
M,ITM,OSA,KMI,KMI,Domestic,44896,118
L,KIX,OSA,CTS,SPK,Domestic,44896,36
M,ITM,OSA,HND,TYO,Domestic,44896,100
M,UKB,OSA,HND,TYO,Domestic,44896,5
M,ITM,OSA,FUK,FUK,Domestic,44896,31
M,UKB,OSA,HND,TYO,Domestic,44896,3
L,KIX,OSA,ICN,SEL,International,44896,62
L,UKB,OSA,NGS,NGS,Domestic,44896,93
M,UKB,OSA,KCZ,KCZ,Domestic,44896,31
M,KIX,OSA,MNL,MNL,International,44896,22
M,KIX,OSA,KHH,KHH,International,44896,18
L,KIX,OSA,SDJ,SDJ,Domestic,44896,88
M,ITM,OSA,GAJ,GAJ,Domestic,44896,83
L,KIX,OSA,MMB,MMB,Domestic,44896,13
M,KIX,OSA,PUS,PUS,International,44896,4
M,ITM,OSA,OKA,OKA,Domestic,44896,1
M,ITM,OSA,ASJ,ASJ,Domestic,44896,39
L,KIX,OSA,MWX,MWX,International,44896,13
M,ITM,OSA,AXT,AXT,Domestic,44896,53
M,ITM,OSA,FUK,FUK,Domestic,44896,17
M,KIX,OSA,CDG,PAR,International,44896,7
M,KIX,OSA,ICN,SEL,International,44896,25
L,KIX,OSA,KOJ,KOJ,Domestic,44896,121
M,ITM,OSA,TKN,TKN,Domestic,44896,1
M,ITM,OSA,KMJ,KMJ,Domestic,44896,93
M,KIX,OSA,MMY,MMY,Domestic,44896,22
M,ITM,OSA,KMJ,KMJ,Domestic,44896,31
M,KIX,OSA,HND,TYO,Domestic,44896,79
M,KIX,OSA,HNL,HNL,International,44896,31
M,KIX,OSA,TPE,TPE,International,44896,62
L,UKB,OSA,OKA,OKA,Domestic,44896,124
L,KIX,OSA,ICN,SEL,International,44896,64
M,ITM,OSA,KIJ,KIJ,Domestic,44896,62
M,ITM,OSA,KUM,KUM,Domestic,44896,31
M,ITM,OSA,KOJ,KOJ,Domestic,44896,38
M,ITM,OSA,CTS,SPK,Domestic,44896,31
M,KIX,OSA,HAN,HAN,International,44896,20
M,KIX,OSA,PUS,PUS,International,44896,54
M,ITM,OSA,OKA,OKA,Domestic,44896,41
M,ITM,OSA,HND,TYO,Domestic,44896,20
M,KIX,OSA,TPE,TPE,International,44927,7
M,ITM,OSA,KMJ,KMJ,Domestic,44927,1
M,ITM,OSA,GAJ,GAJ,Domestic,44927,78
M,ITM,OSA,SDJ,SDJ,Domestic,44927,201
M,KIX,OSA,ICN,SEL,International,44927,81
M,ITM,OSA,OKA,OKA,Domestic,44927,32
L,KIX,OSA,FUK,FUK,Domestic,44927,124
M,ITM,OSA,TNE,TNE,Domestic,44927,2
M,ITM,OSA,OKA,OKA,Domestic,44927,5
M,KIX,OSA,HNL,HNL,International,44927,3
L,KIX,OSA,BKK,BKK,International,44927,18
M,KIX,OSA,HAN,HAN,International,44927,28
M,ITM,OSA,SDJ,SDJ,Domestic,44927,47
M,KIX,OSA,TAO,TAO,International,44927,4
M,KIX,OSA,CTS,SPK,Domestic,44927,90
M,ITM,OSA,CTS,SPK,Domestic,44927,3
M,UKB,OSA,HND,TYO,Domestic,44927,2
M,KIX,OSA,MNL,MNL,International,44927,28
L,KIX,OSA,KIJ,KIJ,Domestic,44927,21
M,KIX,OSA,HND,TYO,Domestic,44927,1
M,KIX,OSA,HKG,HKG,International,44927,57
M,ITM,OSA,AXT,AXT,Domestic,44927,93
M,ITM,OSA,OKI,OKI,Domestic,44927,30
M,UKB,OSA,HND,TYO,Domestic,44927,9
L,UKB,OSA,SHI,SHI,Domestic,44927,31
L,KIX,OSA,ICN,SEL,International,44927,96
M,ITM,OSA,CTS,SPK,Domestic,44927,134
M,ITM,OSA,OIT,OIT,Domestic,44927,1
M,KIX,OSA,ICN,SEL,International,44927,13
M,UKB,OSA,AOJ,AOJ,Domestic,44927,31
M,ITM,OSA,IZO,IZO,Domestic,44927,1
M,KIX,OSA,SGN,SGN,International,44927,13
L,UKB,OSA,CTS,SPK,Domestic,44927,93
L,KIX,OSA,ICN,SEL,International,44927,50
M,KIX,OSA,ICN,SEL,International,44927,8
M,ITM,OSA,NRT,TYO,Domestic,44927,31
M,ITM,OSA,HND,TYO,Domestic,44927,26
M,ITM,OSA,KOJ,KOJ,Domestic,44927,145
M,ITM,OSA,OIT,OIT,Domestic,44927,93
M,ITM,OSA,SDJ,SDJ,Domestic,44927,96
M,KIX,OSA,HAN,HAN,International,44927,1
L,KIX,OSA,OKA,OKA,Domestic,44927,11
M,KIX,OSA,GMP,SEL,International,44927,38
M,KIX,OSA,ICN,SEL,International,44927,37
M,ITM,OSA,CTS,SPK,Domestic,44927,19
M,ITM,OSA,FUK,FUK,Domestic,44927,1
L,KIX,OSA,KOJ,KOJ,Domestic,44927,3
M,ITM,OSA,OKA,OKA,Domestic,44927,49
M,KIX,OSA,CTS,SPK,Domestic,44927,10
M,KIX,OSA,PUS,PUS,International,44927,24
M,KIX,OSA,HKG,HKG,International,44927,9
M,KIX,OSA,HND,TYO,Domestic,44927,93
M,ITM,OSA,HND,TYO,Domestic,44927,32
L,KIX,OSA,KOJ,KOJ,Domestic,44927,108
M,KIX,OSA,TAO,TAO,International,44927,18
M,ITM,OSA,NGS,NGS,Domestic,44927,124
M,ITM,OSA,HND,TYO,Domestic,44927,48
M,ITM,OSA,OKI,OKI,Domestic,44927,1
M,KIX,OSA,ICN,SEL,International,44927,27
M,KIX,OSA,ISG,ISG,Domestic,44927,31
L,KIX,OSA,HAN,HAN,International,44927,62
M,KIX,OSA,TPE,TPE,International,44927,34
M,KIX,OSA,TPE,TPE,International,44927,3
L,UKB,OSA,OKA,OKA,Domestic,44927,124
M,KIX,OSA,KUL,KUL,International,44927,1
M,KIX,OSA,TPE,TPE,International,44927,7
L,KIX,OSA,KMI,KMI,Domestic,44927,40
L,KIX,OSA,PUS,PUS,International,44927,62
M,KIX,OSA,ICN,SEL,International,44927,1
M,KIX,OSA,HAN,HAN,International,44927,1
L,UKB,OSA,OKA,OKA,Domestic,44927,93
L,KIX,OSA,ICN,SEL,International,44927,31
L,KIX,OSA,KMI,KMI,Domestic,44927,12
M,KIX,OSA,HND,TYO,Domestic,44927,1
M,KIX,OSA,BKK,BKK,International,44927,2
M,KIX,OSA,KUL,KUL,International,44927,29
M,KIX,OSA,CTS,SPK,Domestic,44927,62
M,KIX,OSA,ICN,SEL,International,44927,1
M,KIX,OSA,TPE,TPE,International,44927,23
M,ITM,OSA,HND,TYO,Domestic,44927,299
M,KIX,OSA,ICN,SEL,International,44927,2
M,ITM,OSA,GAJ,GAJ,Domestic,44927,15
M,ITM,OSA,FKS,FKS,Domestic,44927,31
M,ITM,OSA,KMI,KMI,Domestic,44927,64
M,KIX,OSA,ICN,SEL,International,44927,3
M,UKB,OSA,KIJ,KIJ,Domestic,44927,31
L,KIX,OSA,CTS,SPK,Domestic,44927,183
L,KIX,OSA,PUS,PUS,International,44927,62
M,ITM,OSA,AOJ,AOJ,Domestic,44927,93
M,KIX,OSA,SIN,SIN,International,44927,62
M,KIX,OSA,MMY,MMY,Domestic,44927,25
M,KIX,OSA,HGH,HGH,International,44927,5
L,KIX,OSA,ICN,SEL,International,44927,64
M,ITM,OSA,HND,TYO,Domestic,44927,6
L,KIX,OSA,SHE,SHE,International,44927,4
M,ITM,OSA,HNA,HNA,Domestic,44927,123
M,ITM,OSA,NRT,TYO,Domestic,44927,31
M,ITM,OSA,HNA,HNA,Domestic,44927,1
M,KIX,OSA,CEB,CEB,International,44927,1
M,KIX,OSA,ICN,SEL,International,44927,4
M,ITM,OSA,KCZ,KCZ,Domestic,44927,186
M,UKB,OSA,HNA,HNA,Domestic,44927,31
M,ITM,OSA,KUM,KUM,Domestic,44927,31
M,ITM,OSA,KMJ,KMJ,Domestic,44927,88
M,KIX,OSA,HND,TYO,Domestic,44927,1
M,ITM,OSA,KOJ,KOJ,Domestic,44927,214
M,KIX,OSA,TPE,TPE,International,44927,4
L,KIX,OSA,MWX,MWX,International,44927,13
L,KIX,OSA,BKK,BKK,International,44927,27
M,KIX,OSA,HND,TYO,Domestic,44927,2
M,KIX,OSA,ICN,SEL,International,44927,3
M,KIX,OSA,TSN,TSN,International,44927,1
M,ITM,OSA,OIT,OIT,Domestic,44927,1
M,KIX,OSA,GUM,GUM,International,44927,13
M,ITM,OSA,FUK,FUK,Domestic,44927,62
M,ITM,OSA,KMI,KMI,Domestic,44927,95
M,ITM,OSA,KOJ,KOJ,Domestic,44927,35
M,ITM,OSA,KMJ,KMJ,Domestic,44927,32
M,ITM,OSA,KOJ,KOJ,Domestic,44927,5
L,KIX,OSA,MNL,MNL,International,44927,5
M,KIX,OSA,TAO,TAO,International,44927,5
M,ITM,OSA,OKA,OKA,Domestic,44927,12
L,KIX,OSA,SGN,SGN,International,44927,31
M,KIX,OSA,ICN,SEL,International,44927,6
M,KIX,OSA,HKG,HKG,International,44927,5
M,ITM,OSA,TJH,TJH,Domestic,44927,62
M,ITM,OSA,HKD,HKD,Domestic,44927,26
M,ITM,OSA,FUK,FUK,Domestic,44927,1
L,KIX,OSA,ISG,ISG,Domestic,44927,62
M,ITM,OSA,HND,TYO,Domestic,44927,27
L,UKB,OSA,KOJ,KOJ,Domestic,44927,62
M,KIX,OSA,HNL,HNL,International,44927,4
L,KIX,OSA,SDJ,SDJ,Domestic,44927,13
M,ITM,OSA,KMI,KMI,Domestic,44927,107
M,ITM,OSA,FUK,FUK,Domestic,44927,121
M,ITM,OSA,HND,TYO,Domestic,44927,101
M,ITM,OSA,OIT,OIT,Domestic,44927,92
M,ITM,OSA,IZO,IZO,Domestic,44927,123
M,KIX,OSA,SFO,SFO,International,44927,12
M,ITM,OSA,KMI,KMI,Domestic,44927,26
M,ITM,OSA,KMJ,KMJ,Domestic,44927,97
M,ITM,OSA,MYJ,MYJ,Domestic,44927,189
M,KIX,OSA,BKK,BKK,International,44927,4
M,ITM,OSA,KMI,KMI,Domestic,44927,57
M,ITM,OSA,FUK,FUK,Domestic,44927,62
L,UKB,OSA,IBR,IBR,Domestic,44927,93
M,KIX,OSA,HKG,HKG,International,44927,2
M,ITM,OSA,CTS,SPK,Domestic,44927,14
L,UKB,OSA,HND,TYO,Domestic,44927,186
L,UKB,OSA,NGS,NGS,Domestic,44927,93
M,ITM,OSA,FUK,FUK,Domestic,44927,25
M,UKB,OSA,CTS,SPK,Domestic,44927,27
M,ITM,OSA,MSJ,MSJ,Domestic,44927,31
M,KIX,OSA,CDG,PAR,International,44927,3
M,KIX,OSA,TPE,TPE,International,44927,18
L,KIX,OSA,KHH,KHH,International,44927,9
M,ITM,OSA,OKA,OKA,Domestic,44927,5
M,KIX,OSA,ICN,SEL,International,44927,5
M,ITM,OSA,KOJ,KOJ,Domestic,44927,9
M,KIX,OSA,OKA,OKA,Domestic,44927,95
M,UKB,OSA,HND,TYO,Domestic,44927,31
M,KIX,OSA,ISG,ISG,Domestic,44927,31
M,KIX,OSA,TPE,TPE,International,44927,7
L,KIX,OSA,ASJ,ASJ,Domestic,44927,10
M,KIX,OSA,OKA,OKA,Domestic,44927,5
M,KIX,OSA,MNL,MNL,International,44927,6
