Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,HND,TYO,KCZ,KCZ,Domestic,Apr-22,110,35.6764225,139.650027,33.5588821,133.5312383
M,HND,TYO,AKJ,AKJ,Domestic,Apr-22,29,35.6764225,139.650027,43.7708833,142.3650083
M,HND,TYO,KMI,KMI,Domestic,Apr-22,1,35.6764225,139.650027,31.9077285,131.4202196
L,NRT,TYO,SDJ,SDJ,Domestic,Apr-22,7,35.6764225,139.650027,38.268195,140.869418
L,NRT,TYO,ASJ,ASJ,Domestic,Apr-22,30,35.6764225,139.650027,27.7005538,128.8205454
M,NRT,TYO,TAO,TAO,International,Apr-22,4,35.6764225,139.650027,36.0662299,120.38299
M,HND,TYO,OBO,OBO,Domestic,Apr-22,22,35.6764225,139.650027,42.9233354,143.197199
M,HND,TYO,FUK,FUK,Domestic,Apr-22,17,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,YGJ,YGJ,Domestic,Apr-22,25,35.6764225,139.650027,35.4281164,133.3309966
M,NRT,TYO,CGK,JKT,International,Apr-22,27,35.6764225,139.650027,-6.1944491,106.8229198
L,HND,TYO,UKB,OSA,Domestic,Apr-22,180,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,OIT,OIT,Domestic,Apr-22,98,35.6764225,139.650027,33.2396084,131.6095148
M,NRT,TYO,CAN,CAN,International,Apr-22,5,35.6764225,139.650027,23.1290799,113.26436
M,NRT,TYO,KUL,KUL,International,Apr-22,18,35.6764225,139.650027,3.1319197,101.6840589
M,HND,TYO,OKA,OKA,Domestic,Apr-22,140,35.6764225,139.650027,26.3343533,127.8056058
M,HND,TYO,KOJ,KOJ,Domestic,Apr-22,26,35.6764225,139.650027,31.5968539,130.5571392
M,NRT,TYO,YVR,YVR,International,Apr-22,13,35.6764225,139.650027,49.2827291,-123.1207375
M,HND,TYO,FUK,FUK,Domestic,Apr-22,88,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,FUK,FUK,Domestic,Apr-22,11,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,CTS,SPK,Domestic,Apr-22,159,35.6764225,139.650027,43.0617713,141.3544506
M,HND,TYO,KKJ,KKJ,Domestic,Apr-22,90,35.6764225,139.650027,33.8834976,130.8751773
M,NRT,TYO,KMG,KMG,International,Apr-22,5,35.6764225,139.650027,24.8796599,102.83322
M,NRT,TYO,BOS,BOS,International,Apr-22,1,35.6764225,139.650027,42.3600825,-71.0588801
M,HND,TYO,FUK,FUK,Domestic,Apr-22,1,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,KMQ,KMQ,Domestic,Apr-22,84,35.6764225,139.650027,36.4084209,136.4458532
M,NRT,TYO,DFW,DFW,International,Apr-22,30,35.6764225,139.650027,32.7078751,-96.9209135
M,HND,TYO,YGJ,YGJ,Domestic,Apr-22,29,35.6764225,139.650027,35.4281164,133.3309966
L,NRT,TYO,MNL,MNL,International,Apr-22,17,35.6764225,139.650027,14.5995124,120.9842195
M,HND,TYO,KMI,KMI,Domestic,Apr-22,27,35.6764225,139.650027,31.9077285,131.4202196
M,HND,TYO,ATL,ATL,International,Apr-22,18,35.6764225,139.650027,33.748752,-84.3876845
M,NRT,TYO,MAA,MAA,International,Apr-22,1,35.6764225,139.650027,13.0930694,80.2888899
M,HND,TYO,KMJ,KMJ,Domestic,Apr-22,5,35.6764225,139.650027,32.8032164,130.7079369
M,HND,TYO,OIT,OIT,Domestic,Apr-22,42,35.6764225,139.650027,33.2396084,131.6095148
M,NRT,TYO,ICN,SEL,International,Apr-22,2,35.6764225,139.650027,37.5652129,126.9773517
L,NRT,TYO,CTS,SPK,Domestic,Apr-22,24,35.6764225,139.650027,43.0617713,141.3544506
M,HND,TYO,ISG,ISG,Domestic,Apr-22,4,35.6764225,139.650027,24.3406856,124.1555837
M,NRT,TYO,CEB,CEB,International,Apr-22,1,35.6764225,139.650027,10.3156992,123.8854366
L,NRT,TYO,TPE,TPE,International,Apr-22,17,35.6764225,139.650027,25.0329636,121.5654268
M,NRT,TYO,CEB,CEB,International,Apr-22,1,35.6764225,139.650027,10.3156992,123.8854366
M,HND,TYO,CTS,SPK,Domestic,Apr-22,98,35.6764225,139.650027,43.0617713,141.3544506
M,HND,TYO,LHR,LON,International,Apr-22,2,35.6764225,139.650027,51.5072178,-0.1275862
M,NRT,TYO,MNL,MNL,International,Apr-22,3,35.6764225,139.650027,14.5995124,120.9842195
M,HND,TYO,FUK,FUK,Domestic,Apr-22,57,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,CTS,SPK,Domestic,Apr-22,12,35.6764225,139.650027,43.0617713,141.3544506
M,HND,TYO,IZO,IZO,Domestic,Apr-22,57,35.6764225,139.650027,35.3670442,132.7546943
M,HND,TYO,HKD,HKD,Domestic,Apr-22,9,35.6764225,139.650027,41.7686961,140.7290599
M,HND,TYO,UBJ,UBJ,Domestic,Apr-22,13,35.6764225,139.650027,33.9515554,131.2468161
M,NRT,TYO,TPE,TPE,International,Apr-22,8,35.6764225,139.650027,25.0329636,121.5654268
M,HND,TYO,MYJ,MYJ,Domestic,Apr-22,37,35.6764225,139.650027,33.8355117,132.7639923
M,NRT,TYO,SFO,SFO,International,Apr-22,30,35.6764225,139.650027,37.7749295,-122.4194155
M,HND,TYO,ITM,OSA,Domestic,Apr-22,63,35.6764225,139.650027,34.6937249,135.5022535
L,HND,TYO,OIT,OIT,Domestic,Apr-22,120,35.6764225,139.650027,33.2396084,131.6095148
M,NRT,TYO,BRU,BRU,International,Apr-22,9,35.6764225,139.650027,50.8476424,4.3571696
M,NRT,TYO,UBN,UBN,International,Apr-22,11,35.6764225,139.650027,#N/A,#N/A
M,HND,TYO,OBO,OBO,Domestic,Apr-22,3,35.6764225,139.650027,42.9233354,143.197199
M,HND,TYO,KMJ,KMJ,Domestic,Apr-22,97,35.6764225,139.650027,32.8032164,130.7079369
M,NRT,TYO,TFU,TFU,International,Apr-22,1,35.6764225,139.650027,#N/A,#N/A
M,NRT,TYO,SEA,SEA,International,Apr-22,6,35.6764225,139.650027,47.6061389,-122.3328481
M,HND,TYO,KMJ,KMJ,Domestic,Apr-22,63,35.6764225,139.650027,32.8032164,130.7079369
M,HND,TYO,TAK,TAK,Domestic,Apr-22,27,35.6764225,139.650027,34.342542,134.0465405
M,NRT,TYO,TPE,TPE,International,Apr-22,26,35.6764225,139.650027,25.0329636,121.5654268
M,HND,TYO,HKD,HKD,Domestic,Apr-22,1,35.6764225,139.650027,41.7686961,140.7290599
M,HND,TYO,HIJ,HIJ,Domestic,Apr-22,13,35.6764225,139.650027,34.3852894,132.4553055
M,NRT,TYO,SAN,SAN,International,Apr-22,17,35.6764225,139.650027,32.715738,-117.1610838
M,HND,TYO,ORD,CHI,International,Apr-22,13,35.6764225,139.650027,41.8781136,-87.6297982
M,NRT,TYO,AKL,AKL,International,Apr-22,5,35.6764225,139.650027,-36.8508827,174.7644881
M,HND,TYO,TKS,TKS,Domestic,Apr-22,12,35.6764225,139.650027,34.0703652,134.5549537
M,HND,TYO,IWK,IWK,Domestic,Apr-22,3,35.6764225,139.650027,34.1667451,132.2191641
M,HND,TYO,JFK,NYC,International,Apr-22,30,35.6764225,139.650027,40.7127753,-74.0059728
M,HND,TYO,SFO,SFO,International,Apr-22,13,35.6764225,139.650027,37.7749295,-122.4194155
M,HND,TYO,HKD,HKD,Domestic,Apr-22,4,35.6764225,139.650027,41.7686961,140.7290599
L,NRT,TYO,KUH,KUH,Domestic,Apr-22,23,35.6764225,139.650027,42.9849413,144.381804
M,NRT,TYO,YVR,YVR,International,Apr-22,30,35.6764225,139.650027,49.2827291,-123.1207375
M,NRT,TYO,CMB,CMB,International,Apr-22,1,35.6764225,139.650027,6.9270786,79.861243
M,NRT,TYO,CMB,CMB,International,Apr-22,12,35.6764225,139.650027,6.9270786,79.861243
M,NRT,TYO,HEL,HEL,International,Apr-22,1,35.6764225,139.650027,60.1698557,24.938379
M,HND,TYO,KMI,KMI,Domestic,Apr-22,24,35.6764225,139.650027,31.9077285,131.4202196
M,HND,TYO,OKJ,OKJ,Domestic,Apr-22,27,35.6764225,139.650027,34.6555312,133.919795
L,NRT,TYO,BKK,BKK,International,Apr-22,30,35.6764225,139.650027,13.7563309,100.5017651
M,HND,TYO,AXT,AXT,Domestic,Apr-22,22,35.6764225,139.650027,39.7192558,140.1042666
M,NRT,TYO,ICN,SEL,International,Apr-22,1,35.6764225,139.650027,37.5652129,126.9773517
M,HND,TYO,UBJ,UBJ,Domestic,Apr-22,4,35.6764225,139.650027,33.9515554,131.2468161
M,NRT,TYO,IAH,HOU,International,Apr-22,17,35.6764225,139.650027,29.7600771,-95.3701108
M,HND,TYO,OKA,OKA,Domestic,Apr-22,1,35.6764225,139.650027,26.3343533,127.8056058
M,NRT,TYO,SFO,SFO,International,Apr-22,17,35.6764225,139.650027,37.7749295,-122.4194155
M,HND,TYO,AXT,AXT,Domestic,Apr-22,43,35.6764225,139.650027,39.7192558,140.1042666
M,NRT,TYO,SGN,SGN,International,Apr-22,3,35.6764225,139.650027,10.8230989,106.6296638
M,NRT,TYO,BKK,BKK,International,Apr-22,30,35.6764225,139.650027,13.7563309,100.5017651
M,HND,TYO,TKS,TKS,Domestic,Apr-22,3,35.6764225,139.650027,34.0703652,134.5549537
M,NRT,TYO,DFW,DFW,International,Apr-22,1,35.6764225,139.650027,32.7078751,-96.9209135
M,HND,TYO,KOJ,KOJ,Domestic,Apr-22,39,35.6764225,139.650027,31.5968539,130.5571392
M,NRT,TYO,BOS,BOS,International,Apr-22,16,35.6764225,139.650027,42.3600825,-71.0588801
M,HND,TYO,HIJ,HIJ,Domestic,Apr-22,164,35.6764225,139.650027,34.3852894,132.4553055
M,HND,TYO,ITM,OSA,Domestic,Apr-22,1,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,HSG,HSG,Domestic,Apr-22,52,35.6764225,139.650027,33.2631179,130.3009057
M,HND,TYO,ITM,OSA,Domestic,Apr-22,131,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,KMJ,KMJ,Domestic,Apr-22,6,35.6764225,139.650027,32.8032164,130.7079369
M,HND,TYO,MYJ,MYJ,Domestic,Apr-22,16,35.6764225,139.650027,33.8355117,132.7639923
M,HND,TYO,KOJ,KOJ,Domestic,Apr-22,12,35.6764225,139.650027,31.5968539,130.5571392
M,HND,TYO,LAX,LAX,International,Apr-22,13,35.6764225,139.650027,34.0549076,-118.242643
M,HND,TYO,OBO,OBO,Domestic,Apr-22,90,35.6764225,139.650027,42.9233354,143.197199
M,HND,TYO,DTW,DTT,International,Apr-22,12,35.6764225,139.650027,42.331427,-83.0457538
M,HND,TYO,SYD,SYD,International,Apr-22,21,35.6764225,139.650027,-33.8688197,151.2092955
M,HND,TYO,ITM,OSA,Domestic,Apr-22,1,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,OKA,OKA,Domestic,Apr-22,6,35.6764225,139.650027,26.3343533,127.8056058
M,HND,TYO,CDG,PAR,International,Apr-22,1,35.6764225,139.650027,48.8575475,2.3513765
M,HND,TYO,CTS,SPK,Domestic,Apr-22,40,35.6764225,139.650027,43.0617713,141.3544506
L,NRT,TYO,FUK,FUK,Domestic,Apr-22,340,35.6764225,139.650027,33.5901838,130.4016888
M,HND,TYO,AOJ,AOJ,Domestic,Apr-22,9,35.6764225,139.650027,40.8222197,140.7473524
M,HND,TYO,KIX,OSA,Domestic,Apr-22,150,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,HSG,HSG,Domestic,Apr-22,17,35.6764225,139.650027,33.2631179,130.3009057
M,HND,TYO,LHR,LON,International,Apr-22,14,35.6764225,139.650027,51.5072178,-0.1275862
M,NRT,TYO,LAX,LAX,International,Apr-22,30,35.6764225,139.650027,34.0549076,-118.242643
M,HND,TYO,OKA,OKA,Domestic,Apr-22,47,35.6764225,139.650027,26.3343533,127.8056058
M,HND,TYO,UKB,OSA,Domestic,Apr-22,27,35.6764225,139.650027,34.6937249,135.5022535
M,HND,TYO,MYJ,MYJ,Domestic,Apr-22,120,35.6764225,139.650027,33.8355117,132.7639923
