Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,EWR,NYC,ROC,ROC,Domestic,Sep-22,36,40.7127753,-74.0059728,43.1565779,-77.6088465
L,EWR,NYC,MSP,MSP,Domestic,Sep-22,16,40.7127753,-74.0059728,44.977753,-93.2650108
M,EWR,NYC,GSO,GSO,Domestic,Sep-22,3,40.7127753,-74.0059728,36.0725632,-79.791534
L,EWR,NYC,IND,IND,Domestic,Sep-22,29,40.7127753,-74.0059728,39.76909,-86.158018
M,EWR,NYC,YQB,YQB,International,Sep-22,53,40.7127753,-74.0059728,46.8130816,-71.2074596
M,EWR,NYC,DFW,DFW,Domestic,Sep-22,1,40.7127753,-74.0059728,32.7078751,-96.9209135
M,LGA,NYC,RIC,RIC,Domestic,Sep-22,7,40.7127753,-74.0059728,37.5407246,-77.4360481
L,JFK,NYC,JAX,JAX,Domestic,Sep-22,80,40.7127753,-74.0059728,30.3321838,-81.655651
M,JFK,NYC,PTY,PTY,International,Sep-22,90,40.7127753,-74.0059728,8.9823792,-79.5198696
M,LGA,NYC,CMH,CMH,Domestic,Sep-22,30,40.7127753,-74.0059728,39.9611755,-82.9987942
M,EWR,NYC,RDU,RDU,Domestic,Sep-22,34,40.7127753,-74.0059728,35.9940329,-78.898619
L,EWR,NYC,SAV,SAV,Domestic,Sep-22,9,40.7127753,-74.0059728,32.0808989,-81.091203
M,LGA,NYC,PWM,PWM,Domestic,Sep-22,29,40.7127753,-74.0059728,45.515232,-122.6783853
M,LGA,NYC,ACK,ACK,Domestic,Sep-22,18,40.7127753,-74.0059728,41.28394,-70.0999891
L,LGA,NYC,FLL,FLL,Domestic,Sep-22,89,40.7127753,-74.0059728,26.1224386,-80.1373174
M,EWR,NYC,CHS,CHS,Domestic,Sep-22,8,40.7127753,-74.0059728,32.7833163,-79.9319664
M,LGA,NYC,DEN,DEN,Domestic,Sep-22,98,40.7127753,-74.0059728,39.7392358,-104.990251
M,EWR,NYC,MCI,MKC,Domestic,Sep-22,7,40.7127753,-74.0059728,39.0997265,-94.5785667
M,EWR,NYC,BOS,BOS,Domestic,Sep-22,1,40.7127753,-74.0059728,42.3600825,-71.0588801
M,LGA,NYC,DCA,WAS,Domestic,Sep-22,126,40.7127753,-74.0059728,47.7510741,-120.7401386
M,JFK,NYC,KIN,KIN,International,Sep-22,16,40.7127753,-74.0059728,18.0178743,-76.8099041
M,JFK,NYC,SAN,SAN,Domestic,Sep-22,60,40.7127753,-74.0059728,32.715738,-117.1610838
M,LGA,NYC,ROC,ROC,Domestic,Sep-22,17,40.7127753,-74.0059728,43.1565779,-77.6088465
L,LGA,NYC,TPA,TPA,Domestic,Sep-22,82,40.7127753,-74.0059728,27.9516896,-82.4587527
M,EWR,NYC,PBI,PBI,Domestic,Sep-22,1,40.7127753,-74.0059728,26.7153424,-80.0533746
M,EWR,NYC,ATH,ATH,International,Sep-22,2,40.7127753,-74.0059728,37.9838096,23.7275388
M,JFK,NYC,CUN,CUN,International,Sep-22,35,40.7127753,-74.0059728,21.161908,-86.8515279
M,EWR,NYC,STI,STI,International,Sep-22,1,40.7127753,-74.0059728,19.45409,-70.6922025
L,LGA,NYC,BWI,BWI,Domestic,Sep-22,72,40.7127753,-74.0059728,39.2903848,-76.6121893
M,EWR,NYC,MSP,MSP,Domestic,Sep-22,30,40.7127753,-74.0059728,44.977753,-93.2650108
M,EWR,NYC,DFW,DFW,Domestic,Sep-22,89,40.7127753,-74.0059728,32.7078751,-96.9209135
M,EWR,NYC,LAS,LAS,Domestic,Sep-22,2,40.7127753,-74.0059728,36.171563,-115.1391009
M,JFK,NYC,BCN,BCN,International,Sep-22,25,40.7127753,-74.0059728,41.3873974,2.168568
M,EWR,NYC,STL,STL,Domestic,Sep-22,77,40.7127753,-74.0059728,38.6270025,-90.1994042
M,EWR,NYC,DTW,DTT,Domestic,Sep-22,2,40.7127753,-74.0059728,42.331427,-83.0457538
M,EWR,NYC,CLT,CLT,Domestic,Sep-22,6,40.7127753,-74.0059728,35.2270869,-80.8431267
L,JFK,NYC,SAL,SAL,International,Sep-22,13,40.7127753,-74.0059728,13.6929403,-89.2181911
M,LGA,NYC,IAH,HOU,Domestic,Sep-22,27,40.7127753,-74.0059728,29.7600771,-95.3701108
M,LGA,NYC,BOS,BOS,Domestic,Sep-22,332,40.7127753,-74.0059728,42.3600825,-71.0588801
M,JFK,NYC,LIS,LIS,International,Sep-22,30,40.7127753,-74.0059728,37.7412488,-25.6755944
M,LGA,NYC,DEN,DEN,Domestic,Sep-22,49,40.7127753,-74.0059728,39.7392358,-104.990251
M,EWR,NYC,LFW,LFW,International,Sep-22,15,40.7127753,-74.0059728,6.1295577,1.2196502
L,JFK,NYC,UVF,SLU,International,Sep-22,4,40.7127753,-74.0059728,13.909444,-60.978893
L,LGA,NYC,JAX,JAX,Domestic,Sep-22,1,40.7127753,-74.0059728,30.3321838,-81.655651
M,EWR,NYC,MYR,MYR,Domestic,Sep-22,2,40.7127753,-74.0059728,33.6954218,-78.8802094
M,EWR,NYC,TLV,TLV,International,Sep-22,29,40.7127753,-74.0059728,32.0852999,34.7817676
M,JFK,NYC,RIC,RIC,Domestic,Sep-22,150,40.7127753,-74.0059728,37.5407246,-77.4360481
M,JFK,NYC,DEN,DEN,Domestic,Sep-22,25,40.7127753,-74.0059728,39.7392358,-104.990251
M,EWR,NYC,SDF,SDF,Domestic,Sep-22,2,40.7127753,-74.0059728,38.2526647,-85.7584557
M,JFK,NYC,LAX,LAX,Domestic,Sep-22,161,40.7127753,-74.0059728,34.0549076,-118.242643
M,EWR,NYC,IAH,HOU,Domestic,Sep-22,33,40.7127753,-74.0059728,29.7600771,-95.3701108
M,JFK,NYC,PHX,PHX,Domestic,Sep-22,90,40.7127753,-74.0059728,33.4483771,-112.0740373
M,LGA,NYC,IAD,WAS,Domestic,Sep-22,84,40.7127753,-74.0059728,47.7510741,-120.7401386
L,JFK,NYC,UVF,SLU,International,Sep-22,22,40.7127753,-74.0059728,13.909444,-60.978893
M,LGA,NYC,MSP,MSP,Domestic,Sep-22,3,40.7127753,-74.0059728,44.977753,-93.2650108
M,JFK,NYC,SXM,SXM,International,Sep-22,1,40.7127753,-74.0059728,18.04248,-63.05483
M,LGA,NYC,SYR,SYR,Domestic,Sep-22,16,40.7127753,-74.0059728,43.0481221,-76.1474244
M,EWR,NYC,MSY,MSY,Domestic,Sep-22,60,40.7127753,-74.0059728,29.9510658,-90.0715323
M,EWR,NYC,ORD,CHI,Domestic,Sep-22,10,40.7127753,-74.0059728,41.8781136,-87.6297982
M,EWR,NYC,YUL,YMQ,International,Sep-22,130,40.7127753,-74.0059728,45.5018869,-73.5673919
M,LGA,NYC,YUL,YMQ,International,Sep-22,9,40.7127753,-74.0059728,45.5018869,-73.5673919
M,EWR,NYC,LHR,LON,International,Sep-22,5,40.7127753,-74.0059728,51.5072178,-0.1275862
M,LGA,NYC,RIC,RIC,Domestic,Sep-22,30,40.7127753,-74.0059728,37.5407246,-77.4360481
M,LGA,NYC,CLE,CLE,Domestic,Sep-22,38,40.7127753,-74.0059728,41.49932,-81.6943605
M,EWR,NYC,ATL,ATL,Domestic,Sep-22,26,40.7127753,-74.0059728,33.748752,-84.3876845
L,EWR,NYC,MCO,ORL,Domestic,Sep-22,16,40.7127753,-74.0059728,28.5383832,-81.3789269
M,EWR,NYC,KRK,KRK,International,Sep-22,3,40.7127753,-74.0059728,50.0646501,19.9449799
L,EWR,NYC,ORY,PAR,International,Sep-22,6,40.7127753,-74.0059728,48.8575475,2.3513765
M,JFK,NYC,SNA,SNA,Domestic,Sep-22,30,40.7127753,-74.0059728,33.7454725,-117.867653
M,EWR,NYC,MSP,MSP,Domestic,Sep-22,6,40.7127753,-74.0059728,44.977753,-93.2650108
M,EWR,NYC,CLE,CLE,Domestic,Sep-22,1,40.7127753,-74.0059728,41.49932,-81.6943605
L,JFK,NYC,POS,POS,International,Sep-22,1,40.7127753,-74.0059728,10.6603435,-61.5086355
M,JFK,NYC,HND,TYO,International,Sep-22,1,40.7127753,-74.0059728,35.6764225,139.650027
M,LGA,NYC,CLT,CLT,Domestic,Sep-22,27,40.7127753,-74.0059728,35.2270869,-80.8431267
M,JFK,NYC,EZE,BUE,International,Sep-22,14,40.7127753,-74.0059728,-34.6036844,-58.3815591
M,JFK,NYC,MAD,MAD,International,Sep-22,45,40.7127753,-74.0059728,40.4167279,-3.7032905
L,JFK,NYC,LAX,LAX,Domestic,Sep-22,3,40.7127753,-74.0059728,34.0549076,-118.242643
L,EWR,NYC,MCO,ORL,Domestic,Sep-22,36,40.7127753,-74.0059728,28.5383832,-81.3789269
L,JFK,NYC,IAH,HOU,Domestic,Sep-22,29,40.7127753,-74.0059728,29.7600771,-95.3701108
M,EWR,NYC,SJU,SJU,International,Sep-22,30,40.7127753,-74.0059728,18.4153108,-66.0593509
M,JFK,NYC,LHR,LON,International,Sep-22,90,40.7127753,-74.0059728,51.5072178,-0.1275862
M,JFK,NYC,BZN,BZN,Domestic,Sep-22,1,40.7127753,-74.0059728,45.6793119,-111.037259
M,LGA,NYC,CLE,CLE,Domestic,Sep-22,25,40.7127753,-74.0059728,41.49932,-81.6943605
M,EWR,NYC,PIT,PIT,Domestic,Sep-22,1,40.7127753,-74.0059728,40.4406248,-79.9958864
M,EWR,NYC,AVL,AVL,Domestic,Sep-22,1,40.7127753,-74.0059728,35.5950581,-82.5514869
M,EWR,NYC,ATL,ATL,Domestic,Sep-22,2,40.7127753,-74.0059728,33.748752,-84.3876845
M,LGA,NYC,AVL,AVL,Domestic,Sep-22,41,40.7127753,-74.0059728,35.5950581,-82.5514869
M,EWR,NYC,ORD,CHI,Domestic,Sep-22,4,40.7127753,-74.0059728,41.8781136,-87.6297982
M,JFK,NYC,SAL,SAL,International,Sep-22,13,40.7127753,-74.0059728,13.6929403,-89.2181911
L,JFK,NYC,AUA,AUA,International,Sep-22,31,40.7127753,-74.0059728,12.52111,-69.968338
M,JFK,NYC,TAS,TAS,International,Sep-22,15,40.7127753,-74.0059728,41.2994958,69.2400734
M,EWR,NYC,HNL,HNL,Domestic,Sep-22,5,40.7127753,-74.0059728,21.3098845,-157.8581401
M,EWR,NYC,ORF,ORF,Domestic,Sep-22,3,40.7127753,-74.0059728,36.8507689,-76.2858726
M,EWR,NYC,BOM,BOM,International,Sep-22,13,40.7127753,-74.0059728,19.0759837,72.8776559
M,JFK,NYC,ATL,ATL,Domestic,Sep-22,1,40.7127753,-74.0059728,33.748752,-84.3876845
M,EWR,NYC,MEM,MEM,Domestic,Sep-22,5,40.7127753,-74.0059728,35.1495343,-90.0489801
M,JFK,NYC,NCE,NCE,International,Sep-22,30,40.7127753,-74.0059728,43.7101728,7.2619532
M,EWR,NYC,ORD,CHI,Domestic,Sep-22,1,40.7127753,-74.0059728,41.8781136,-87.6297982
L,JFK,NYC,SAN,SAN,Domestic,Sep-22,36,40.7127753,-74.0059728,32.715738,-117.1610838
M,LGA,NYC,DFW,DFW,Domestic,Sep-22,134,40.7127753,-74.0059728,32.7078751,-96.9209135
L,LGA,NYC,STL,STL,Domestic,Sep-22,46,40.7127753,-74.0059728,38.6270025,-90.1994042
M,EWR,NYC,VIE,VIE,International,Sep-22,24,40.7127753,-74.0059728,48.2080696,16.3713095
M,LGA,NYC,DTW,DTT,Domestic,Sep-22,31,40.7127753,-74.0059728,42.331427,-83.0457538
M,JFK,NYC,GRU,SAO,International,Sep-22,13,40.7127753,-74.0059728,-23.5557714,-46.6395571
M,EWR,NYC,WAW,WAW,International,Sep-22,16,40.7127753,-74.0059728,52.2296756,21.0122287
M,EWR,NYC,PHX,PHX,Domestic,Sep-22,49,40.7127753,-74.0059728,33.4483771,-112.0740373
L,JFK,NYC,NAS,NAS,International,Sep-22,24,40.7127753,-74.0059728,25.0443312,-77.3503609
M,JFK,NYC,YYZ,YTO,International,Sep-22,90,40.7127753,-74.0059728,43.653226,-79.3831843
M,LGA,NYC,PIT,PIT,Domestic,Sep-22,22,40.7127753,-74.0059728,40.4406248,-79.9958864
M,LGA,NYC,CHS,CHS,Domestic,Sep-22,93,40.7127753,-74.0059728,32.7833163,-79.9319664
M,JFK,NYC,TPA,TPA,Domestic,Sep-22,106,40.7127753,-74.0059728,27.9516896,-82.4587527
L,LGA,NYC,MSY,MSY,Domestic,Sep-22,19,40.7127753,-74.0059728,29.9510658,-90.0715323
M,LGA,NYC,JAX,JAX,Domestic,Sep-22,85,40.7127753,-74.0059728,30.3321838,-81.655651
M,EWR,NYC,PMI,PMI,International,Sep-22,10,40.7127753,-74.0059728,39.5726541,2.6568551
L,JFK,NYC,LAX,LAX,Domestic,Sep-22,269,40.7127753,-74.0059728,34.0549076,-118.242643
M,LGA,NYC,IAH,HOU,Domestic,Sep-22,9,40.7127753,-74.0059728,29.7600771,-95.3701108
M,EWR,NYC,LHR,LON,International,Sep-22,162,40.7127753,-74.0059728,51.5072178,-0.1275862
M,EWR,NYC,MCO,ORL,Domestic,Sep-22,3,40.7127753,-74.0059728,28.5383832,-81.3789269
L,LGA,NYC,FLL,FLL,Domestic,Sep-22,1,40.7127753,-74.0059728,26.1224386,-80.1373174
L,EWR,NYC,MSY,MSY,Domestic,Sep-22,30,40.7127753,-74.0059728,29.9510658,-90.0715323
M,EWR,NYC,BOS,BOS,Domestic,Sep-22,52,40.7127753,-74.0059728,42.3600825,-71.0588801
M,JFK,NYC,HND,TYO,International,Sep-22,30,40.7127753,-74.0059728,35.6764225,139.650027
M,EWR,NYC,PLS,PLS,International,Sep-22,5,40.7127753,-74.0059728,21.7737654,-72.271908
M,EWR,NYC,NAS,NAS,International,Sep-22,35,40.7127753,-74.0059728,25.0443312,-77.3503609
M,LGA,NYC,ORD,CHI,Domestic,Sep-22,319,40.7127753,-74.0059728,41.8781136,-87.6297982
M,JFK,NYC,PRG,PRG,International,Sep-22,4,40.7127753,-74.0059728,50.0755381,14.4378005
M,LGA,NYC,PIT,PIT,Domestic,Sep-22,7,40.7127753,-74.0059728,40.4406248,-79.9958864
M,EWR,NYC,CVG,CVG,Domestic,Sep-22,5,40.7127753,-74.0059728,39.1031182,-84.5120196
M,EWR,NYC,ILM,ILM,Domestic,Sep-22,57,40.7127753,-74.0059728,34.2103894,-77.8868117
M,EWR,NYC,CLT,CLT,Domestic,Sep-22,27,40.7127753,-74.0059728,35.2270869,-80.8431267
M,JFK,NYC,ORD,CHI,Domestic,Sep-22,60,40.7127753,-74.0059728,41.8781136,-87.6297982
M,JFK,NYC,IAD,WAS,Domestic,Sep-22,90,40.7127753,-74.0059728,47.7510741,-120.7401386
M,JFK,NYC,AUS,AUS,Domestic,Sep-22,30,40.7127753,-74.0059728,30.267153,-97.7430608
M,JFK,NYC,LHR,LON,International,Sep-22,30,40.7127753,-74.0059728,51.5072178,-0.1275862
M,JFK,NYC,LAS,LAS,Domestic,Sep-22,9,40.7127753,-74.0059728,36.171563,-115.1391009
M,EWR,NYC,VCE,VCE,International,Sep-22,29,40.7127753,-74.0059728,45.440379,12.3159547
M,LGA,NYC,ALB,ALB,Domestic,Sep-22,59,40.7127753,-74.0059728,42.6525793,-73.7562317
M,JFK,NYC,ORH,ORH,Domestic,Sep-22,30,40.7127753,-74.0059728,42.2625932,-71.8022934
M,LGA,NYC,PWM,PWM,Domestic,Sep-22,59,40.7127753,-74.0059728,45.515232,-122.6783853
L,JFK,NYC,PAP,PAP,International,Sep-22,30,40.7127753,-74.0059728,18.594395,-72.3074326
M,EWR,NYC,ACK,ACK,Domestic,Sep-22,45,40.7127753,-74.0059728,41.28394,-70.0999891
M,JFK,NYC,SEA,SEA,Domestic,Sep-22,120,40.7127753,-74.0059728,47.6061389,-122.3328481
M,JFK,NYC,CMN,CMN,International,Sep-22,27,40.7127753,-74.0059728,#N/A,#N/A
M,LGA,NYC,IND,IND,Domestic,Sep-22,32,40.7127753,-74.0059728,39.76909,-86.158018
M,JFK,NYC,NAS,NAS,International,Sep-22,16,40.7127753,-74.0059728,25.0443312,-77.3503609
M,EWR,NYC,MEX,MEX,International,Sep-22,90,40.7127753,-74.0059728,19.4326077,-99.133208
M,JFK,NYC,TPE,TPE,International,Sep-22,1,40.7127753,-74.0059728,25.0329636,121.5654268
M,JFK,NYC,SAL,SAL,International,Sep-22,1,40.7127753,-74.0059728,13.6929403,-89.2181911
L,JFK,NYC,ONT,LAX,Domestic,Sep-22,29,40.7127753,-74.0059728,34.0549076,-118.242643
M,EWR,NYC,IST,IST,International,Sep-22,1,40.7127753,-74.0059728,41.0082376,28.9783589
M,EWR,NYC,ATH,ATH,International,Sep-22,28,40.7127753,-74.0059728,37.9838096,23.7275388
M,LGA,NYC,MYR,MYR,Domestic,Sep-22,74,40.7127753,-74.0059728,33.6954218,-78.8802094
M,EWR,NYC,CLE,CLE,Domestic,Sep-22,28,40.7127753,-74.0059728,41.49932,-81.6943605
M,JFK,NYC,PUJ,PUJ,International,Sep-22,30,40.7127753,-74.0059728,18.5600761,-68.372535
M,LGA,NYC,IAH,HOU,Domestic,Sep-22,55,40.7127753,-74.0059728,29.7600771,-95.3701108
M,JFK,NYC,AMS,AMS,International,Sep-22,31,40.7127753,-74.0059728,52.3675734,4.9041389
M,EWR,NYC,PWM,PWM,Domestic,Sep-22,3,40.7127753,-74.0059728,45.515232,-122.6783853
M,EWR,NYC,CLE,CLE,Domestic,Sep-22,43,40.7127753,-74.0059728,41.49932,-81.6943605
M,JFK,NYC,PDL,PDL,International,Sep-22,3,40.7127753,-74.0059728,37.7394207,-25.6686725
M,JFK,NYC,MEX,MEX,International,Sep-22,4,40.7127753,-74.0059728,19.4326077,-99.133208
M,JFK,NYC,YVR,YVR,International,Sep-22,1,40.7127753,-74.0059728,49.2827291,-123.1207375
L,EWR,NYC,LAX,LAX,Domestic,Sep-22,103,40.7127753,-74.0059728,34.0549076,-118.242643
M,JFK,NYC,LIM,LIM,International,Sep-22,4,40.7127753,-74.0059728,-12.0466888,-77.0430886
M,EWR,NYC,YYZ,YTO,International,Sep-22,1,40.7127753,-74.0059728,43.653226,-79.3831843
M,EWR,NYC,DEL,DEL,International,Sep-22,30,40.7127753,-74.0059728,28.7040592,77.1024902
L,JFK,NYC,POP,POP,International,Sep-22,30,40.7127753,-74.0059728,19.7807686,-70.6871091
M,EWR,NYC,DCA,WAS,Domestic,Sep-22,449,40.7127753,-74.0059728,47.7510741,-120.7401386
M,JFK,NYC,LIM,LIM,International,Sep-22,2,40.7127753,-74.0059728,-12.0466888,-77.0430886
L,LGA,NYC,ACK,ACK,Domestic,Sep-22,56,40.7127753,-74.0059728,41.28394,-70.0999891
M,EWR,NYC,MSP,MSP,Domestic,Sep-22,3,40.7127753,-74.0059728,44.977753,-93.2650108
M,JFK,NYC,YVR,YVR,International,Sep-22,12,40.7127753,-74.0059728,49.2827291,-123.1207375
M,LGA,NYC,SAV,SAV,Domestic,Sep-22,18,40.7127753,-74.0059728,32.0808989,-81.091203
L,EWR,NYC,SFO,SFO,Domestic,Sep-22,6,40.7127753,-74.0059728,37.7749295,-122.4194155
M,EWR,NYC,IAD,WAS,Domestic,Sep-22,27,40.7127753,-74.0059728,47.7510741,-120.7401386
M,LGA,NYC,ORD,CHI,Domestic,Sep-22,1,40.7127753,-74.0059728,41.8781136,-87.6297982
L,EWR,NYC,MIA,MIA,Domestic,Sep-22,11,40.7127753,-74.0059728,25.7616798,-80.1917902
M,EWR,NYC,CLT,CLT,Domestic,Sep-22,21,40.7127753,-74.0059728,35.2270869,-80.8431267
M,JFK,NYC,SCL,SCL,International,Sep-22,1,40.7127753,-74.0059728,-33.4488897,-70.6692655
M,JFK,NYC,ATL,ATL,Domestic,Sep-22,5,40.7127753,-74.0059728,33.748752,-84.3876845
L,EWR,NYC,TYS,TYS,Domestic,Sep-22,9,40.7127753,-74.0059728,35.9606384,-83.9207392
M,JFK,NYC,PWM,PWM,Domestic,Sep-22,90,40.7127753,-74.0059728,45.515232,-122.6783853
M,EWR,NYC,SAV,SAV,Domestic,Sep-22,8,40.7127753,-74.0059728,32.0808989,-81.091203
M,JFK,NYC,FRA,FRA,International,Sep-22,29,40.7127753,-74.0059728,50.1109221,8.6821267
M,JFK,NYC,MCI,MKC,Domestic,Sep-22,30,40.7127753,-74.0059728,39.0997265,-94.5785667
M,LGA,NYC,TYS,TYS,Domestic,Sep-22,49,40.7127753,-74.0059728,35.9606384,-83.9207392
M,JFK,NYC,EDI,EDI,International,Sep-22,23,40.7127753,-74.0059728,55.953252,-3.188267
M,LGA,NYC,GSP,GSP,Domestic,Sep-22,49,40.7127753,-74.0059728,35.612661,-77.3663538
M,LGA,NYC,SBN,SBN,Domestic,Sep-22,6,40.7127753,-74.0059728,41.6763545,-86.2519898
M,LGA,NYC,YYZ,YTO,International,Sep-22,81,40.7127753,-74.0059728,43.653226,-79.3831843
L,JFK,NYC,SAV,SAV,Domestic,Sep-22,46,40.7127753,-74.0059728,32.0808989,-81.091203
L,JFK,NYC,HYA,HYA,Domestic,Sep-22,20,40.7127753,-74.0059728,41.6524911,-70.2881124
M,EWR,NYC,YUL,YMQ,International,Sep-22,29,40.7127753,-74.0059728,45.5018869,-73.5673919
M,EWR,NYC,TPA,TPA,Domestic,Sep-22,63,40.7127753,-74.0059728,27.9516896,-82.4587527
M,JFK,NYC,SJU,SJU,International,Sep-22,59,40.7127753,-74.0059728,18.4153108,-66.0593509
M,LGA,NYC,BNA,BNA,Domestic,Sep-22,23,40.7127753,-74.0059728,36.1626638,-86.7816016
L,EWR,NYC,AUS,AUS,Domestic,Sep-22,6,40.7127753,-74.0059728,30.267153,-97.7430608
M,JFK,NYC,MAD,MAD,International,Sep-22,1,40.7127753,-74.0059728,40.4167279,-3.7032905
M,EWR,NYC,ORF,ORF,Domestic,Sep-22,23,40.7127753,-74.0059728,36.8507689,-76.2858726
M,EWR,NYC,ATL,ATL,Domestic,Sep-22,23,40.7127753,-74.0059728,33.748752,-84.3876845
M,LGA,NYC,ROA,ROA,Domestic,Sep-22,22,40.7127753,-74.0059728,37.2709704,-79.9414266
L,LGA,NYC,PBI,PBI,Domestic,Sep-22,29,40.7127753,-74.0059728,26.7153424,-80.0533746
M,JFK,NYC,ACK,ACK,Domestic,Sep-22,9,40.7127753,-74.0059728,41.28394,-70.0999891
L,LGA,NYC,JAX,JAX,Domestic,Sep-22,29,40.7127753,-74.0059728,30.3321838,-81.655651
M,LGA,NYC,ILM,ILM,Domestic,Sep-22,51,40.7127753,-74.0059728,34.2103894,-77.8868117
L,EWR,NYC,MYR,MYR,Domestic,Sep-22,30,40.7127753,-74.0059728,33.6954218,-78.8802094
M,LGA,NYC,TYS,TYS,Domestic,Sep-22,26,40.7127753,-74.0059728,35.9606384,-83.9207392
M,LGA,NYC,ATL,ATL,Domestic,Sep-22,152,40.7127753,-74.0059728,33.748752,-84.3876845
M,EWR,NYC,FRA,FRA,International,Sep-22,30,40.7127753,-74.0059728,50.1109221,8.6821267
M,EWR,NYC,PIT,PIT,Domestic,Sep-22,1,40.7127753,-74.0059728,40.4406248,-79.9958864
M,LGA,NYC,EYW,EYW,Domestic,Sep-22,4,40.7127753,-74.0059728,24.5550593,-81.7799871
L,LGA,NYC,DTW,DTT,Domestic,Sep-22,30,40.7127753,-74.0059728,42.331427,-83.0457538
L,JFK,NYC,SYR,SYR,Domestic,Sep-22,54,40.7127753,-74.0059728,43.0481221,-76.1474244
L,JFK,NYC,GYE,GYE,International,Sep-22,30,40.7127753,-74.0059728,-2.1891341,-79.8899031
M,JFK,NYC,ANU,ANU,International,Sep-22,30,40.7127753,-74.0059728,17.0746557,-61.8175207
M,EWR,NYC,CMH,CMH,Domestic,Sep-22,1,40.7127753,-74.0059728,39.9611755,-82.9987942
M,EWR,NYC,HHH,HHH,Domestic,Sep-22,29,40.7127753,-74.0059728,32.216316,-80.752608
L,JFK,NYC,FLL,FLL,Domestic,Sep-22,1,40.7127753,-74.0059728,26.1224386,-80.1373174
M,EWR,NYC,VIE,VIE,International,Sep-22,6,40.7127753,-74.0059728,48.2080696,16.3713095
M,LGA,NYC,IND,IND,Domestic,Sep-22,62,40.7127753,-74.0059728,39.76909,-86.158018
M,EWR,NYC,DEN,DEN,Domestic,Sep-22,198,40.7127753,-74.0059728,39.7392358,-104.990251
M,EWR,NYC,MEM,MEM,Domestic,Sep-22,33,40.7127753,-74.0059728,35.1495343,-90.0489801
M,SWF,NYC,DAC,DAC,International,Sep-22,1,40.7127753,-74.0059728,23.804093,90.4152376
M,LGA,NYC,BTV,BTV,Domestic,Sep-22,47,40.7127753,-74.0059728,44.4758825,-73.212072
M,EWR,NYC,ORD,CHI,Domestic,Sep-22,87,40.7127753,-74.0059728,41.8781136,-87.6297982
M,EWR,NYC,MDT,HAR,Domestic,Sep-22,59,40.7127753,-74.0059728,40.2731911,-76.8867008
M,LGA,NYC,CLE,CLE,Domestic,Sep-22,151,40.7127753,-74.0059728,41.49932,-81.6943605
M,EWR,NYC,CLE,CLE,Domestic,Sep-22,1,40.7127753,-74.0059728,41.49932,-81.6943605
M,EWR,NYC,ANU,ANU,International,Sep-22,4,40.7127753,-74.0059728,17.0746557,-61.8175207
L,LGA,NYC,MVY,MVY,Domestic,Sep-22,26,40.7127753,-74.0059728,41.3804981,-70.645473
M,EWR,NYC,GRR,GRR,Domestic,Sep-22,41,40.7127753,-74.0059728,42.9633599,-85.6680863
M,EWR,NYC,SAP,SAP,International,Sep-22,1,40.7127753,-74.0059728,15.5038827,-88.0138619
M,JFK,NYC,BOG,BOG,International,Sep-22,6,40.7127753,-74.0059728,4.7109886,-74.072092
M,JFK,NYC,JED,JED,International,Sep-22,13,40.7127753,-74.0059728,21.5291545,39.1610863
M,LGA,NYC,TPA,TPA,Domestic,Sep-22,93,40.7127753,-74.0059728,27.9516896,-82.4587527
M,EWR,NYC,OPO,OPO,International,Sep-22,8,40.7127753,-74.0059728,37.7412488,-25.6755944
L,EWR,NYC,LAX,LAX,Domestic,Sep-22,1,40.7127753,-74.0059728,34.0549076,-118.242643
L,EWR,NYC,AUA,AUA,International,Sep-22,1,40.7127753,-74.0059728,12.52111,-69.968338
M,EWR,NYC,ALB,ALB,Domestic,Sep-22,3,40.7127753,-74.0059728,42.6525793,-73.7562317
L,EWR,NYC,SXM,SXM,International,Sep-22,1,40.7127753,-74.0059728,18.04248,-63.05483
L,JFK,NYC,DTW,DTT,Domestic,Sep-22,54,40.7127753,-74.0059728,42.331427,-83.0457538
M,JFK,NYC,CVG,CVG,Domestic,Sep-22,60,40.7127753,-74.0059728,39.1031182,-84.5120196
M,JFK,NYC,ACK,ACK,Domestic,Sep-22,1,40.7127753,-74.0059728,41.28394,-70.0999891
M,EWR,NYC,KEF,REK,International,Sep-22,12,40.7127753,-74.0059728,64.1469868,-21.9407552
L,JFK,NYC,BZN,BZN,Domestic,Sep-22,3,40.7127753,-74.0059728,45.6793119,-111.037259
M,EWR,NYC,MYR,MYR,Domestic,Sep-22,1,40.7127753,-74.0059728,33.6954218,-78.8802094
M,EWR,NYC,IAH,HOU,Domestic,Sep-22,4,40.7127753,-74.0059728,29.7600771,-95.3701108
M,EWR,NYC,BER,BER,International,Sep-22,1,40.7127753,-74.0059728,52.5200066,13.404954
M,EWR,NYC,JAX,JAX,Domestic,Sep-22,1,40.7127753,-74.0059728,30.3321838,-81.655651
M,LGA,NYC,CLT,CLT,Domestic,Sep-22,55,40.7127753,-74.0059728,35.2270869,-80.8431267
L,JFK,NYC,STT,STT,International,Sep-22,1,40.7127753,-74.0059728,18.3380965,-64.8940946
M,JFK,NYC,CMH,CMH,Domestic,Sep-22,150,40.7127753,-74.0059728,39.9611755,-82.9987942
