Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon
M,LGW,LON,MAD,MAD,International,Sep-22,1,51.5072178,-0.1275862,40.4167279,-3.7032905
L,STN,LON,EIN,EIN,International,Sep-22,4,51.5072178,-0.1275862,51.4231423,5.4622897
M,LGW,LON,YQB,YQB,International,Sep-22,5,51.5072178,-0.1275862,46.8130816,-71.2074596
M,LGW,LON,MLA,MLA,International,Sep-22,19,51.5072178,-0.1275862,35.937496,14.375416
L,STN,LON,NUE,NUE,International,Sep-22,4,51.5072178,-0.1275862,49.4542881,11.0745641
M,LHR,LON,DUB,DUB,International,Sep-22,1,51.5072178,-0.1275862,53.3498053,-6.2603097
M,LHR,LON,NCL,NCL,Domestic,Sep-22,1,51.5072178,-0.1275862,54.978252,-1.61778
M,LHR,LON,BCN,BCN,International,Sep-22,55,51.5072178,-0.1275862,41.3873974,2.168568
M,LHR,LON,IAH,HOU,International,Sep-22,30,51.5072178,-0.1275862,29.7600771,-95.3701108
M,LHR,LON,MAD,MAD,International,Sep-22,1,51.5072178,-0.1275862,40.4167279,-3.7032905
M,LHR,LON,PMI,PMI,International,Sep-22,2,51.5072178,-0.1275862,39.5726541,2.6568551
M,LHR,LON,PUY,PUY,International,Sep-22,1,51.5072178,-0.1275862,44.8666232,13.8495788
M,LHR,LON,VIE,VIE,International,Sep-22,1,51.5072178,-0.1275862,48.2080696,16.3713095
M,LGW,LON,SZG,SZG,International,Sep-22,2,51.5072178,-0.1275862,47.8014154,13.0448441
M,LGW,LON,SPC,SPC,International,Sep-22,5,51.5072178,-0.1275862,28.6839962,-17.7645438
L,STN,LON,SOF,SOF,International,Sep-22,69,51.5072178,-0.1275862,42.6977082,23.3218675
M,LHR,LON,OSL,OSL,International,Sep-22,1,51.5072178,-0.1275862,59.9138688,10.7522454
L,LTN,LON,FNC,FNC,International,Sep-22,4,51.5072178,-0.1275862,32.6506129,-16.9082357
L,LGW,LON,TRD,TRD,International,Sep-22,18,51.5072178,-0.1275862,63.4305149,10.3950528
M,LHR,LON,ARN,STO,International,Sep-22,45,51.5072178,-0.1275862,59.3293235,18.0685808
M,LGW,LON,TFS,TCI,International,Sep-22,9,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LGW,LON,DBV,DBV,International,Sep-22,1,51.5072178,-0.1275862,42.6506606,18.0944238
L,LTN,LON,PRN,PRN,International,Sep-22,11,51.5072178,-0.1275862,42.6629138,21.1655028
M,LHR,LON,DUB,DUB,International,Sep-22,5,51.5072178,-0.1275862,53.3498053,-6.2603097
M,LHR,LON,NAP,NAP,International,Sep-22,2,51.5072178,-0.1275862,40.8517983,14.26812
M,LHR,LON,BER,BER,International,Sep-22,15,51.5072178,-0.1275862,52.5200066,13.404954
M,LHR,LON,SPU,SPU,International,Sep-22,4,51.5072178,-0.1275862,43.5147118,16.4435148
M,LGW,LON,SUF,SUF,International,Sep-22,4,51.5072178,-0.1275862,38.974656,16.3183451
L,LTN,LON,MXP,MIL,International,Sep-22,6,51.5072178,-0.1275862,45.468503,9.1824027
L,LGW,LON,BIA,BIA,International,Sep-22,8,51.5072178,-0.1275862,42.697283,9.450881
L,STN,LON,DBV,DBV,International,Sep-22,1,51.5072178,-0.1275862,42.6506606,18.0944238
L,STN,LON,CHQ,CHQ,International,Sep-22,2,51.5072178,-0.1275862,35.5138298,24.0180367
L,LGW,LON,AYT,AYT,International,Sep-22,22,51.5072178,-0.1275862,36.8968908,30.7133233
M,LHR,LON,PVG,SHA,International,Sep-22,2,51.5072178,-0.1275862,31.230416,121.473701
M,LHR,LON,PHX,PHX,International,Sep-22,30,51.5072178,-0.1275862,33.4483771,-112.0740373
M,LGW,LON,GLA,GLA,Domestic,Sep-22,18,51.5072178,-0.1275862,55.8616704,-4.2583345
M,LHR,LON,CDG,PAR,International,Sep-22,113,51.5072178,-0.1275862,48.8575475,2.3513765
L,STN,LON,ORB,ORB,International,Sep-22,9,51.5072178,-0.1275862,59.2752626,15.2134105
L,LTN,LON,BOD,BOD,International,Sep-22,11,51.5072178,-0.1275862,44.8416106,-0.5810938
M,LHR,LON,ARN,STO,International,Sep-22,2,51.5072178,-0.1275862,59.3293235,18.0685808
M,LCY,LON,GLA,GLA,Domestic,Sep-22,113,51.5072178,-0.1275862,55.8616704,-4.2583345
L,STN,LON,DUB,DUB,International,Sep-22,4,51.5072178,-0.1275862,53.3498053,-6.2603097
L,STN,LON,CFU,CFU,International,Sep-22,21,51.5072178,-0.1275862,39.6242621,19.9216777
M,STN,LON,AYT,AYT,International,Sep-22,14,51.5072178,-0.1275862,36.8968908,30.7133233
M,LHR,LON,PIT,PIT,International,Sep-22,2,51.5072178,-0.1275862,40.4406248,-79.9958864
M,LHR,LON,YYZ,YTO,International,Sep-22,8,51.5072178,-0.1275862,43.653226,-79.3831843
L,LGW,LON,LPA,LPA,International,Sep-22,25,51.5072178,-0.1275862,27.9202202,-15.5474373
L,SEN,LON,PMI,PMI,International,Sep-22,6,51.5072178,-0.1275862,39.5726541,2.6568551
M,LHR,LON,OTP,BUH,International,Sep-22,41,51.5072178,-0.1275862,44.4267674,26.1025384
L,LHR,LON,STR,STR,International,Sep-22,19,51.5072178,-0.1275862,48.7758459,9.1829321
L,LTN,LON,JER,JER,Domestic,Sep-22,36,51.5072178,-0.1275862,49.2137711,-2.1357662
M,STN,LON,TIA,TIA,International,Sep-22,29,51.5072178,-0.1275862,41.3275459,19.8186982
L,STN,LON,TLL,TLL,International,Sep-22,17,51.5072178,-0.1275862,59.4369608,24.7535746
L,STN,LON,BZG,BZG,International,Sep-22,17,51.5072178,-0.1275862,53.1234804,18.0084378
L,LTN,LON,TIA,TIA,International,Sep-22,3,51.5072178,-0.1275862,41.3275459,19.8186982
L,STN,LON,ACE,ACE,International,Sep-22,3,51.5072178,-0.1275862,29.0468535,-13.5899733
M,LHR,LON,SPU,SPU,International,Sep-22,1,51.5072178,-0.1275862,43.5147118,16.4435148
M,LHR,LON,MEX,MEX,International,Sep-22,30,51.5072178,-0.1275862,19.4326077,-99.133208
M,LHR,LON,EDI,EDI,Domestic,Sep-22,1,51.5072178,-0.1275862,55.953252,-3.188267
M,LGW,LON,BRI,BRI,International,Sep-22,3,51.5072178,-0.1275862,41.1171432,16.8718715
L,STN,LON,EIN,EIN,International,Sep-22,86,51.5072178,-0.1275862,51.4231423,5.4622897
M,LHR,LON,PHL,PHL,International,Sep-22,60,51.5072178,-0.1275862,39.1134458,-75.5418687
M,LHR,LON,ABZ,ABZ,Domestic,Sep-22,5,51.5072178,-0.1275862,57.1498891,-2.0937528
M,LGW,LON,GCI,GCI,Domestic,Sep-22,120,51.5072178,-0.1275862,55.378051,-3.435973
L,LGW,LON,SSH,SSH,International,Sep-22,8,51.5072178,-0.1275862,27.9654198,34.3617769
M,LGW,LON,AYT,AYT,International,Sep-22,16,51.5072178,-0.1275862,36.8968908,30.7133233
M,LHR,LON,DEL,DEL,International,Sep-22,47,51.5072178,-0.1275862,28.7040592,77.1024902
M,LHR,LON,TLV,TLV,International,Sep-22,30,51.5072178,-0.1275862,32.0852999,34.7817676
M,LHR,LON,ARN,STO,International,Sep-22,78,51.5072178,-0.1275862,59.3293235,18.0685808
M,STN,LON,CLY,CLY,International,Sep-22,3,51.5072178,-0.1275862,42.567651,8.757222
M,LHR,LON,VIE,VIE,International,Sep-22,82,51.5072178,-0.1275862,48.2080696,16.3713095
M,LHR,LON,GVA,GVA,International,Sep-22,1,51.5072178,-0.1275862,46.2043907,6.1431577
M,LHR,LON,BLQ,BLQ,International,Sep-22,1,51.5072178,-0.1275862,44.494887,11.3426163
M,LHR,LON,BEY,BEY,International,Sep-22,17,51.5072178,-0.1275862,33.8937913,35.5017767
L,LGW,LON,VRN,VRN,International,Sep-22,18,51.5072178,-0.1275862,45.4383659,10.9917136
M,LHR,LON,CTA,CTA,International,Sep-22,1,51.5072178,-0.1275862,37.5078836,15.0830032
M,STN,LON,PFO,PFO,International,Sep-22,8,51.5072178,-0.1275862,34.7753949,32.4217786
L,STN,LON,KGS,KGS,International,Sep-22,2,51.5072178,-0.1275862,36.8915064,27.2877228
L,LGW,LON,LPA,LPA,International,Sep-22,5,51.5072178,-0.1275862,27.9202202,-15.5474373
M,LGW,LON,DBV,DBV,International,Sep-22,2,51.5072178,-0.1275862,42.6506606,18.0944238
L,LTN,LON,NOC,NOC,International,Sep-22,44,51.5072178,-0.1275862,53.7900638,-8.921466
L,STN,LON,BFS,BFS,Domestic,Sep-22,76,51.5072178,-0.1275862,54.597285,-5.93012
M,LHR,LON,MLA,MLA,International,Sep-22,60,51.5072178,-0.1275862,35.937496,14.375416
M,LCY,LON,FRA,FRA,International,Sep-22,64,51.5072178,-0.1275862,50.1109221,8.6821267
M,LHR,LON,NAS,NAS,International,Sep-22,9,51.5072178,-0.1275862,25.0443312,-77.3503609
M,LHR,LON,LAS,LAS,International,Sep-22,30,51.5072178,-0.1275862,36.171563,-115.1391009
M,LHR,LON,ZRH,ZRH,International,Sep-22,1,51.5072178,-0.1275862,47.3768866,8.541694
M,LCY,LON,SPU,SPU,International,Sep-22,2,51.5072178,-0.1275862,43.5147118,16.4435148
L,LTN,LON,TLV,TLV,International,Sep-22,44,51.5072178,-0.1275862,32.0852999,34.7817676
L,LTN,LON,OLB,OLB,International,Sep-22,4,51.5072178,-0.1275862,40.9236401,9.4964224
M,LHR,LON,HAM,HAM,International,Sep-22,33,51.5072178,-0.1275862,53.5488282,9.9871703
M,LGW,LON,MLA,MLA,International,Sep-22,4,51.5072178,-0.1275862,35.937496,14.375416
L,STN,LON,POZ,POZ,International,Sep-22,39,51.5072178,-0.1275862,52.4056786,16.9312766
L,STN,LON,KEF,REK,International,Sep-22,5,51.5072178,-0.1275862,64.1469868,-21.9407552
L,STN,LON,NAP,NAP,International,Sep-22,13,51.5072178,-0.1275862,40.8517983,14.26812
M,LHR,LON,DUB,DUB,International,Sep-22,39,51.5072178,-0.1275862,53.3498053,-6.2603097
M,LHR,LON,PRG,PRG,International,Sep-22,1,51.5072178,-0.1275862,50.0755381,14.4378005
L,STN,LON,OSL,OSL,International,Sep-22,43,51.5072178,-0.1275862,59.9138688,10.7522454
M,LHR,LON,LIS,LIS,International,Sep-22,26,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,MAN,MAN,Domestic,Sep-22,4,51.5072178,-0.1275862,53.4807593,-2.2426305
L,LTN,LON,AGP,AGP,International,Sep-22,66,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LGW,LON,SOF,SOF,International,Sep-22,18,51.5072178,-0.1275862,42.6977082,23.3218675
M,LHR,LON,OLB,OLB,International,Sep-22,8,51.5072178,-0.1275862,40.9236401,9.4964224
M,LGW,LON,JFK,NYC,International,Sep-22,7,51.5072178,-0.1275862,40.7127753,-74.0059728
M,LHR,LON,VCE,VCE,International,Sep-22,1,51.5072178,-0.1275862,45.440379,12.3159547
M,LHR,LON,PHL,PHL,International,Sep-22,23,51.5072178,-0.1275862,39.1134458,-75.5418687
L,LTN,LON,PUY,PUY,International,Sep-22,4,51.5072178,-0.1275862,44.8666232,13.8495788
M,LHR,LON,ARN,STO,International,Sep-22,2,51.5072178,-0.1275862,59.3293235,18.0685808
L,LGW,LON,AMS,AMS,International,Sep-22,4,51.5072178,-0.1275862,52.3675734,4.9041389
M,LHR,LON,SCO,SCO,International,Sep-22,13,51.5072178,-0.1275862,43.6588079,51.1974563
L,LGW,LON,GLA,GLA,Domestic,Sep-22,58,51.5072178,-0.1275862,55.8616704,-4.2583345
M,LHR,LON,CDG,PAR,International,Sep-22,7,51.5072178,-0.1275862,48.8575475,2.3513765
M,LGW,LON,BOD,BOD,International,Sep-22,14,51.5072178,-0.1275862,44.8416106,-0.5810938
L,STN,LON,MLA,MLA,International,Sep-22,33,51.5072178,-0.1275862,35.937496,14.375416
M,LHR,LON,SNN,SNN,International,Sep-22,30,51.5072178,-0.1275862,52.7117822,-8.8783365
L,LGW,LON,GLA,GLA,Domestic,Sep-22,56,51.5072178,-0.1275862,55.8616704,-4.2583345
M,LHR,LON,WAW,WAW,International,Sep-22,8,51.5072178,-0.1275862,52.2296756,21.0122287
M,LHR,LON,PEG,PEG,International,Sep-22,5,51.5072178,-0.1275862,43.1107168,12.3908279
L,LTN,LON,FUE,FUE,International,Sep-22,13,51.5072178,-0.1275862,28.3587436,-14.053676
L,LGW,LON,BGY,MIL,International,Sep-22,9,51.5072178,-0.1275862,45.468503,9.1824027
M,LHR,LON,AMS,AMS,International,Sep-22,13,51.5072178,-0.1275862,52.3675734,4.9041389
M,LCY,LON,MAH,MAH,International,Sep-22,2,51.5072178,-0.1275862,39.9496287,4.1104449
M,LHR,LON,SKG,SKG,International,Sep-22,16,51.5072178,-0.1275862,40.6400629,22.9444191
M,LGW,LON,MAD,MAD,International,Sep-22,2,51.5072178,-0.1275862,40.4167279,-3.7032905
L,STN,LON,SVQ,SVQ,International,Sep-22,5,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LGW,LON,SNN,SNN,International,Sep-22,30,51.5072178,-0.1275862,52.7117822,-8.8783365
L,LGW,LON,AMS,AMS,International,Sep-22,164,51.5072178,-0.1275862,52.3675734,4.9041389
M,LGW,LON,VRN,VRN,International,Sep-22,3,51.5072178,-0.1275862,45.4383659,10.9917136
L,LTN,LON,VCE,VCE,International,Sep-22,10,51.5072178,-0.1275862,45.440379,12.3159547
L,LGW,LON,ZRH,ZRH,International,Sep-22,7,51.5072178,-0.1275862,47.3768866,8.541694
M,LHR,LON,RUH,RUH,International,Sep-22,60,51.5072178,-0.1275862,24.7135517,46.6752957
M,LHR,LON,AMS,AMS,International,Sep-22,34,51.5072178,-0.1275862,52.3675734,4.9041389
M,LHR,LON,SIN,SIN,International,Sep-22,31,51.5072178,-0.1275862,1.352083,103.819836
M,LHR,LON,SLC,SLC,International,Sep-22,30,51.5072178,-0.1275862,40.7607793,-111.8910474
M,LHR,LON,FSC,FSC,International,Sep-22,8,51.5072178,-0.1275862,41.48734,9.130112
M,LHR,LON,PMI,PMI,International,Sep-22,1,51.5072178,-0.1275862,39.5726541,2.6568551
L,LGW,LON,RMU,RMU,International,Sep-22,12,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LGW,LON,BSL,EAP,International,Sep-22,45,51.5072178,-0.1275862,#N/A,#N/A
M,LHR,LON,MCO,ORL,International,Sep-22,25,51.5072178,-0.1275862,28.5383832,-81.3789269
L,LGW,LON,KGS,KGS,International,Sep-22,5,51.5072178,-0.1275862,36.8915064,27.2877228
M,LHR,LON,AUS,AUS,International,Sep-22,27,51.5072178,-0.1275862,30.267153,-97.7430608
L,LGW,LON,HAM,HAM,International,Sep-22,28,51.5072178,-0.1275862,53.5488282,9.9871703
L,LTN,LON,BUD,BUD,International,Sep-22,44,51.5072178,-0.1275862,47.497912,19.040235
L,LTN,LON,BCM,BCM,International,Sep-22,1,51.5072178,-0.1275862,46.5670437,26.9145748
L,LGW,LON,CFU,CFU,International,Sep-22,8,51.5072178,-0.1275862,39.6242621,19.9216777
M,LHR,LON,BHD,BFS,Domestic,Sep-22,89,51.5072178,-0.1275862,54.597285,-5.93012
L,STN,LON,PRG,PRG,International,Sep-22,8,51.5072178,-0.1275862,50.0755381,14.4378005
L,STN,LON,LIG,LIG,International,Sep-22,4,51.5072178,-0.1275862,45.833619,1.261105
L,LGW,LON,FNC,FNC,International,Sep-22,9,51.5072178,-0.1275862,32.6506129,-16.9082357
L,LGW,LON,LCG,LCG,International,Sep-22,17,51.5072178,-0.1275862,43.3637626,-8.4103923
M,LHR,LON,FRA,FRA,International,Sep-22,1,51.5072178,-0.1275862,50.1109221,8.6821267
M,LHR,LON,HAM,HAM,International,Sep-22,7,51.5072178,-0.1275862,53.5488282,9.9871703
M,LGW,LON,FAO,FAO,International,Sep-22,4,51.5072178,-0.1275862,37.7412488,-25.6755944
L,LGW,LON,BUD,BUD,International,Sep-22,4,51.5072178,-0.1275862,47.497912,19.040235
L,LTN,LON,SBZ,SBZ,International,Sep-22,25,51.5072178,-0.1275862,45.8034789,24.1449997
M,LGW,LON,NCE,NCE,International,Sep-22,27,51.5072178,-0.1275862,43.7101728,7.2619532
M,LHR,LON,WAW,WAW,International,Sep-22,4,51.5072178,-0.1275862,52.2296756,21.0122287
M,LHR,LON,BER,BER,International,Sep-22,1,51.5072178,-0.1275862,52.5200066,13.404954
M,LHR,LON,NUE,NUE,International,Sep-22,4,51.5072178,-0.1275862,49.4542881,11.0745641
L,LGW,LON,PUY,PUY,International,Sep-22,1,51.5072178,-0.1275862,44.8666232,13.8495788
L,LTN,LON,BFS,BFS,Domestic,Sep-22,1,51.5072178,-0.1275862,54.597285,-5.93012
L,STN,LON,REU,REU,International,Sep-22,1,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LHR,LON,LIS,LIS,International,Sep-22,30,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LHR,LON,CPH,CPH,International,Sep-22,28,51.5072178,-0.1275862,55.6760968,12.5683371
M,LHR,LON,JTR,JTR,International,Sep-22,37,51.5072178,-0.1275862,36.3931562,25.4615092
M,LHR,LON,KEF,REK,International,Sep-22,3,51.5072178,-0.1275862,64.1469868,-21.9407552
M,LHR,LON,HEL,HEL,International,Sep-22,6,51.5072178,-0.1275862,60.1698557,24.938379
M,LGW,LON,TPA,TPA,International,Sep-22,19,51.5072178,-0.1275862,27.9516896,-82.4587527
L,LTN,LON,SKG,SKG,International,Sep-22,6,51.5072178,-0.1275862,40.6400629,22.9444191
M,LGW,LON,PFO,PFO,International,Sep-22,27,51.5072178,-0.1275862,34.7753949,32.4217786
M,LHR,LON,CMB,CMB,International,Sep-22,34,51.5072178,-0.1275862,6.9270786,79.861243
M,LHR,LON,PMO,PMO,International,Sep-22,2,51.5072178,-0.1275862,38.1156864,13.3614635
L,LTN,LON,AGP,AGP,International,Sep-22,11,51.5072178,-0.1275862,28.2915637,-16.6291304
L,STN,LON,BLL,BLL,International,Sep-22,68,51.5072178,-0.1275862,55.728449,9.112366
M,LHR,LON,PER,PER,International,Sep-22,30,51.5072178,-0.1275862,-31.9513993,115.8616783
M,LHR,LON,OLB,OLB,International,Sep-22,4,51.5072178,-0.1275862,40.9236401,9.4964224
M,LHR,LON,KRK,KRK,International,Sep-22,2,51.5072178,-0.1275862,50.0646501,19.9449799
L,STN,LON,HHN,FRA,International,Sep-22,25,51.5072178,-0.1275862,50.1109221,8.6821267
L,LTN,LON,GDN,GDN,International,Sep-22,12,51.5072178,-0.1275862,54.3520252,18.6466384
L,LGW,LON,PRG,PRG,International,Sep-22,5,51.5072178,-0.1275862,50.0755381,14.4378005
M,LHR,LON,MAD,MAD,International,Sep-22,33,51.5072178,-0.1275862,40.4167279,-3.7032905
M,LHR,LON,HAM,HAM,International,Sep-22,25,51.5072178,-0.1275862,53.5488282,9.9871703
L,LGW,LON,AGA,AGA,International,Sep-22,1,51.5072178,-0.1275862,30.4280405,-9.5925444
L,LTN,LON,POZ,POZ,International,Sep-22,12,51.5072178,-0.1275862,52.4056786,16.9312766
M,LHR,LON,BUD,BUD,International,Sep-22,7,51.5072178,-0.1275862,47.497912,19.040235
M,LHR,LON,MSY,MSY,International,Sep-22,18,51.5072178,-0.1275862,29.9510658,-90.0715323
M,STN,LON,ESB,ANK,International,Sep-22,4,51.5072178,-0.1275862,39.9333635,32.8597419
L,LGW,LON,BOS,BOS,International,Sep-22,11,51.5072178,-0.1275862,42.3600825,-71.0588801
L,LGW,LON,CAG,CAG,International,Sep-22,4,51.5072178,-0.1275862,39.2237323,9.1217194
M,LGW,LON,VCE,VCE,International,Sep-22,7,51.5072178,-0.1275862,45.440379,12.3159547
L,LTN,LON,ORK,ORK,International,Sep-22,21,51.5072178,-0.1275862,51.8985143,-8.4756035
M,LHR,LON,ABZ,ABZ,Domestic,Sep-22,1,51.5072178,-0.1275862,57.1498891,-2.0937528
M,LHR,LON,NCL,NCL,Domestic,Sep-22,24,51.5072178,-0.1275862,54.978252,-1.61778
M,LHR,LON,BER,BER,International,Sep-22,9,51.5072178,-0.1275862,52.5200066,13.404954
M,LHR,LON,AUH,AUH,International,Sep-22,27,51.5072178,-0.1275862,24.453884,54.3773438
L,LGW,LON,ATH,ATH,International,Sep-22,16,51.5072178,-0.1275862,37.9838096,23.7275388
L,LTN,LON,CND,CND,International,Sep-22,9,51.5072178,-0.1275862,44.1759147,28.6519359
M,LHR,LON,BSL,EAP,International,Sep-22,21,51.5072178,-0.1275862,#N/A,#N/A
L,STN,LON,TNG,TNG,International,Sep-22,8,51.5072178,-0.1275862,35.7594651,-5.8339543
M,LHR,LON,PSA,PSA,International,Sep-22,1,51.5072178,-0.1275862,43.7228385,10.4017581
L,STN,LON,MST,MST,International,Sep-22,9,51.5072178,-0.1275862,50.8513682,5.6909725
L,STN,LON,SAW,IST,International,Sep-22,59,51.5072178,-0.1275862,41.0082376,28.9783589
M,LCY,LON,SKG,SKG,International,Sep-22,1,51.5072178,-0.1275862,40.6400629,22.9444191
L,LGW,LON,MAD,MAD,International,Sep-22,67,51.5072178,-0.1275862,40.4167279,-3.7032905
M,LCY,LON,BER,BER,International,Sep-22,74,51.5072178,-0.1275862,52.5200066,13.404954
L,LTN,LON,GZT,GZT,International,Sep-22,1,51.5072178,-0.1275862,37.065953,37.37811
L,LTN,LON,AMS,AMS,International,Sep-22,90,51.5072178,-0.1275862,52.3675734,4.9041389
M,LCY,LON,EGC,EGC,International,Sep-22,5,51.5072178,-0.1275862,44.852877,0.4818831
M,LHR,LON,NUE,NUE,International,Sep-22,4,51.5072178,-0.1275862,49.4542881,11.0745641
M,LCY,LON,EDI,EDI,Domestic,Sep-22,196,51.5072178,-0.1275862,55.953252,-3.188267
M,LGW,LON,BOD,BOD,International,Sep-22,4,51.5072178,-0.1275862,44.8416106,-0.5810938
L,STN,LON,MAH,MAH,International,Sep-22,3,51.5072178,-0.1275862,39.9496287,4.1104449
M,LHR,LON,MUC,MUC,International,Sep-22,10,51.5072178,-0.1275862,48.1351253,11.5819806
M,LHR,LON,MLA,MLA,International,Sep-22,4,51.5072178,-0.1275862,35.937496,14.375416
M,LHR,LON,MAD,MAD,International,Sep-22,60,51.5072178,-0.1275862,40.4167279,-3.7032905
L,LGW,LON,TLS,TLS,International,Sep-22,14,51.5072178,-0.1275862,43.6048462,1.442848
L,LGW,LON,SVQ,SVQ,International,Sep-22,13,51.5072178,-0.1275862,28.2915637,-16.6291304
M,LGW,LON,IBZ,IBZ,International,Sep-22,10,51.5072178,-0.1275862,39.0200099,1.4821482
L,STN,LON,JTR,JTR,International,Sep-22,3,51.5072178,-0.1275862,36.3931562,25.4615092
L,STN,LON,PFO,PFO,International,Sep-22,1,51.5072178,-0.1275862,34.7753949,32.4217786
M,LHR,LON,ATH,ATH,International,Sep-22,26,51.5072178,-0.1275862,37.9838096,23.7275388
L,STN,LON,WMI,WMI,International,Sep-22,86,51.5072178,-0.1275862,52.4769443,20.6780861
L,LTN,LON,BCN,BCN,International,Sep-22,22,51.5072178,-0.1275862,41.3873974,2.168568
L,STN,LON,SOF,SOF,International,Sep-22,4,51.5072178,-0.1275862,42.6977082,23.3218675
M,LHR,LON,CDG,PAR,International,Sep-22,26,51.5072178,-0.1275862,48.8575475,2.3513765
M,LCY,LON,IBZ,IBZ,International,Sep-22,54,51.5072178,-0.1275862,39.0200099,1.4821482
M,LHR,LON,BOS,BOS,International,Sep-22,45,51.5072178,-0.1275862,42.3600825,-71.0588801
M,LHR,LON,DUB,DUB,International,Sep-22,1,51.5072178,-0.1275862,53.3498053,-6.2603097
L,STN,LON,PSR,PSR,International,Sep-22,5,51.5072178,-0.1275862,42.4617624,14.2160321
L,STN,LON,VRN,VRN,International,Sep-22,1,51.5072178,-0.1275862,45.4383659,10.9917136
L,LTN,LON,LIS,LIS,International,Sep-22,37,51.5072178,-0.1275862,37.7412488,-25.6755944
M,LCY,LON,MXP,MIL,International,Sep-22,27,51.5072178,-0.1275862,45.468503,9.1824027
L,LGW,LON,PMI,PMI,International,Sep-22,107,51.5072178,-0.1275862,39.5726541,2.6568551
M,LHR,LON,YVR,YVR,International,Sep-22,59,51.5072178,-0.1275862,49.2827291,-123.1207375
L,LHR,LON,BOS,BOS,International,Sep-22,10,51.5072178,-0.1275862,42.3600825,-71.0588801
M,LHR,LON,IBZ,IBZ,International,Sep-22,1,51.5072178,-0.1275862,39.0200099,1.4821482
M,LHR,LON,AGP,AGP,International,Sep-22,19,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LGW,LON,CTA,CTA,International,Sep-22,26,51.5072178,-0.1275862,37.5078836,15.0830032
M,LHR,LON,BWI,BWI,International,Sep-22,2,51.5072178,-0.1275862,39.2903848,-76.6121893
M,LHR,LON,AMM,AMM,International,Sep-22,6,51.5072178,-0.1275862,31.9543786,35.9105776
L,LGW,LON,BCN,BCN,International,Sep-22,1,51.5072178,-0.1275862,41.3873974,2.168568
L,LTN,LON,ALC,ALC,International,Sep-22,30,51.5072178,-0.1275862,38.3457685,-0.4909444
M,LGW,LON,PUJ,PUJ,International,Sep-22,12,51.5072178,-0.1275862,18.5600761,-68.372535
L,LGW,LON,CTA,CTA,International,Sep-22,16,51.5072178,-0.1275862,37.5078836,15.0830032
L,STN,LON,VXO,VXO,International,Sep-22,8,51.5072178,-0.1275862,56.8790044,14.8058522
L,STN,LON,CFU,CFU,International,Sep-22,8,51.5072178,-0.1275862,39.6242621,19.9216777
M,LHR,LON,SOF,SOF,International,Sep-22,1,51.5072178,-0.1275862,42.6977082,23.3218675
L,LGW,LON,FAO,FAO,International,Sep-22,22,51.5072178,-0.1275862,37.7412488,-25.6755944
L,LGW,LON,VLC,VLC,International,Sep-22,32,51.5072178,-0.1275862,39.4738338,-0.3756348
M,LHR,LON,KUL,KUL,International,Sep-22,60,51.5072178,-0.1275862,3.1319197,101.6840589
L,STN,LON,OSR,OSR,International,Sep-22,4,51.5072178,-0.1275862,49.8209226,18.2625243
M,LHR,LON,KLX,KLX,International,Sep-22,9,51.5072178,-0.1275862,37.0366386,22.1143716
M,LGW,LON,AYT,AYT,International,Sep-22,2,51.5072178,-0.1275862,36.8968908,30.7133233
L,LTN,LON,LPA,LPA,International,Sep-22,13,51.5072178,-0.1275862,27.9202202,-15.5474373
M,LHR,LON,ZAG,ZAG,International,Sep-22,2,51.5072178,-0.1275862,45.8150108,15.981919
L,LGW,LON,IBZ,IBZ,International,Sep-22,25,51.5072178,-0.1275862,39.0200099,1.4821482
M,LHR,LON,AGP,AGP,International,Sep-22,2,51.5072178,-0.1275862,28.2915637,-16.6291304
L,LGW,LON,PFO,PFO,International,Sep-22,7,51.5072178,-0.1275862,34.7753949,32.4217786
L,LGW,LON,EFL,EFL,International,Sep-22,13,51.5072178,-0.1275862,38.1753675,20.5692179
M,LHR,LON,FCO,ROM,International,Sep-22,1,51.5072178,-0.1275862,41.8967068,12.4822025
L,LGW,LON,LPA,LPA,International,Sep-22,9,51.5072178,-0.1275862,27.9202202,-15.5474373
L,STN,LON,ZTH,ZTH,International,Sep-22,8,51.5072178,-0.1275862,37.7870331,20.8998759
L,LGW,LON,MLA,MLA,International,Sep-22,9,51.5072178,-0.1275862,35.937496,14.375416
L,LTN,LON,RAK,RAK,International,Sep-22,3,51.5072178,-0.1275862,31.6225224,-7.9898258
M,LHR,LON,BDA,BDA,International,Sep-22,18,51.5072178,-0.1275862,32.3078,-64.7505
L,STN,LON,LPA,LPA,International,Sep-22,40,51.5072178,-0.1275862,27.9202202,-15.5474373
M,LGW,LON,LPA,LPA,International,Sep-22,14,51.5072178,-0.1275862,27.9202202,-15.5474373
