Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,SIN,SIN,FCO,ROM,International,22-Nov,13,1.2830173,103.8513365,41.8967068,12.4822025,ROME,Italy
M,SIN,SIN,KNO,MES,International,22-Nov,60,1.2830173,103.8513365,3.5951956,98.6722227,MEDAN,Indonesia
M,SIN,SIN,DPS,DPS,International,22-Nov,43,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,MEL,MEL,International,22-Nov,60,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
M,SIN,SIN,BOM,BOM,International,22-Nov,30,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
M,SIN,SIN,HAN,HAN,International,22-Nov,2,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,PER,PER,International,22-Nov,60,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
M,SIN,SIN,TPE,TPE,International,22-Nov,30,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,MUC,MUC,International,22-Nov,30,1.2830173,103.8513365,48.1351253,11.5819806,MUNICH,Germany
M,SIN,SIN,SYD,SYD,International,22-Nov,29,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
L,SIN,SIN,ICN,SEL,International,22-Nov,30,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,JFK,NYC,International,22-Nov,28,1.2830173,103.8513365,40.7527262,-73.9772294,NEW YORK,United States of America
M,SIN,SIN,GAU,GAU,International,22-Nov,4,1.2830173,103.8513365,26.1157917,91.7085933,GUWAHATI,India (including Andaman Isl.)
M,SIN,SIN,DAC,DAC,International,22-Nov,30,1.2830173,103.8513365,23.804093,90.4152376,DHAKA,Bangladesh
L,SIN,SIN,ATH,ATH,International,22-Nov,9,1.2830173,103.8513365,37.9838096,23.7275388,ATHENS,Greece
M,SIN,SIN,ICN,SEL,International,22-Nov,1,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,CMB,CMB,International,22-Nov,10,1.2830173,103.8513365,6.9270786,79.861243,COLOMBO,Sri Lanka
L,SIN,SIN,TSN,TSN,International,22-Nov,9,1.2830173,103.8513365,39.085099,117.199369,TIANJIN,"China, People’s Republic of"
M,SIN,SIN,HAN,HAN,International,22-Nov,1,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,SYD,SYD,International,22-Nov,22,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
M,SIN,SIN,DOH,DOH,International,22-Nov,1,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
L,SIN,SIN,HKG,HKG,International,22-Nov,26,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,CGK,JKT,International,22-Nov,2,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
L,SIN,SIN,MNL,MNL,International,22-Nov,30,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,AKL,AKL,International,22-Nov,30,1.2830173,103.8513365,-36.8508827,174.7644881,AUCKLAND,New Zealand
L,SIN,SIN,BKK,BKK,International,22-Nov,59,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,SYD,SYD,International,22-Nov,8,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
M,SIN,SIN,HKT,HKT,International,22-Nov,120,1.2830173,103.8513365,7.8804479,98.3922504,PHUKET,Thailand
M,SIN,SIN,HKG,HKG,International,22-Nov,30,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,NRT,TYO,International,22-Nov,30,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
L,SIN,SIN,VTE,VTE,International,22-Nov,6,1.2830173,103.8513365,17.9757058,102.6331035,VIENTIANE,Lao People’s Dem. Rep.
M,SIN,SIN,MAA,MAA,International,22-Nov,55,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
L,SIN,SIN,HKT,HKT,International,22-Nov,3,1.2830173,103.8513365,7.8804479,98.3922504,PHUKET,Thailand
M,SIN,SIN,CGO,CGO,International,22-Nov,5,1.2830173,103.8513365,34.7472499,113.62493,ZHENGZHOU,"China, People’s Republic of"
M,SIN,SIN,ICN,SEL,International,22-Nov,30,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,PEN,PEN,International,22-Nov,54,1.2830173,103.8513365,5.2632341,100.4846227,PENANG,Malaysia
L,SIN,SIN,MAA,MAA,International,22-Nov,77,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
L,SIN,SIN,LOP,LOP,International,22-Nov,9,1.2830173,103.8513365,-8.7103645,116.279495,PRAYA,Indonesia
M,SIN,SIN,MEL,MEL,International,22-Nov,60,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
M,SIN,SIN,DAC,DAC,International,22-Nov,30,1.2830173,103.8513365,23.804093,90.4152376,DHAKA,Bangladesh
L,SIN,SIN,KUA,KUA,International,22-Nov,1,1.2830173,103.8513365,3.8168287,103.3317173,KUANTAN,Malaysia
M,SIN,SIN,HAN,HAN,International,22-Nov,43,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
L,SIN,SIN,WUH,WUH,International,22-Nov,4,1.2830173,103.8513365,30.5927599,114.30525,WUHAN,"China, People’s Republic of"
L,SIN,SIN,BER,BER,International,22-Nov,13,1.2830173,103.8513365,52.5200066,13.404954,BERLIN,Germany
L,SIN,SIN,DMK,BKK,International,22-Nov,30,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,MEL,MEL,International,22-Nov,6,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
M,SIN,SIN,CGK,JKT,International,22-Nov,60,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
M,SIN,SIN,KUL,KUL,International,22-Nov,233,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
L,SIN,SIN,UPG,UPG,International,22-Nov,8,1.2830173,103.8513365,-5.1615828,119.4359281,MAKASSAR,Indonesia
L,SIN,SIN,DAD,DAD,International,22-Nov,30,1.2830173,103.8513365,16.0544068,108.2021667,DA NANG,Vietnam
L,SIN,SIN,PNH,PNH,International,22-Nov,30,1.2830173,103.8513365,11.5563738,104.9282099,PHNOM PENH,Cambodia
M,SIN,SIN,BWN,BWN,International,22-Nov,30,1.2830173,103.8513365,4.8923413,114.9419021,BANDAR SERI BEGAWAN,Brunei Darussalam
M,SIN,SIN,ZRH,ZRH,International,22-Nov,30,1.2830173,103.8513365,47.3768866,8.541694,ZURICH,Switzerland
M,SIN,SIN,DXB,DXB,International,22-Nov,3,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,SIN,SIN,RGN,RGN,International,22-Nov,5,1.2830173,103.8513365,16.840939,96.173526,YANGON,Myanmar
M,SIN,SIN,AKL,AKL,International,22-Nov,17,1.2830173,103.8513365,-36.8508827,174.7644881,AUCKLAND,New Zealand
M,SIN,SIN,MAA,MAA,International,22-Nov,30,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
L,SIN,SIN,VTZ,VTZ,International,22-Nov,19,1.2830173,103.8513365,17.6868159,83.2184815,VISHAKHAPATNAM,India (including Andaman Isl.)
L,SIN,SIN,KUL,KUL,International,22-Nov,11,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
M,SIN,SIN,NAN,NAN,International,22-Nov,8,1.2830173,103.8513365,-17.7806257,177.4298961,NADI,Fiji
M,SIN,SIN,LHR,LON,International,22-Nov,30,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
M,SIN,SIN,PNH,PNH,International,22-Nov,78,1.2830173,103.8513365,11.5563738,104.9282099,PHNOM PENH,Cambodia
M,SIN,SIN,DXB,DXB,International,22-Nov,2,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,SIN,SIN,AKL,AKL,International,22-Nov,30,1.2830173,103.8513365,-36.8508827,174.7644881,AUCKLAND,New Zealand
M,SIN,SIN,SFO,SFO,International,22-Nov,60,1.2830173,103.8513365,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,SIN,SIN,DOH,DOH,International,22-Nov,13,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
M,SIN,SIN,DXB,DXB,International,22-Nov,30,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,SIN,SIN,TPE,TPE,International,22-Nov,18,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
L,SIN,SIN,OOL,OOL,International,22-Nov,13,1.2830173,103.8513365,-28.016667,153.4,GOLD COAST,Australia
L,SIN,SIN,CRK,CRK,International,22-Nov,42,1.2830173,103.8513365,#N/A,#N/A,#N/A,#N/A
M,SIN,SIN,TPE,TPE,International,22-Nov,13,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,FOC,FOC,International,22-Nov,5,1.2830173,103.8513365,26.0742099,119.29647,FUZHOU,"China, People’s Republic of"
L,SIN,SIN,BKK,BKK,International,22-Nov,51,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,DXB,DXB,International,22-Nov,30,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
L,SIN,SIN,CCU,CCU,International,22-Nov,30,1.2830173,103.8513365,22.5743545,88.3628734,KOLKATA,India (including Andaman Isl.)
M,SIN,SIN,HAN,HAN,International,22-Nov,30,1.2830173,103.8513365,21.0277644,105.8341598,HANOI,Vietnam
M,SIN,SIN,MNL,MNL,International,22-Nov,60,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
L,SIN,SIN,KBV,KBV,International,22-Nov,5,1.2830173,103.8513365,8.1191811,99.1013498,KRABI,Thailand
M,SIN,SIN,RGN,RGN,International,22-Nov,4,1.2830173,103.8513365,16.840939,96.173526,YANGON,Myanmar
M,SIN,SIN,HKG,HKG,International,22-Nov,23,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
L,SIN,SIN,IXM,IXM,International,22-Nov,13,1.2830173,103.8513365,9.9252007,78.1197754,MADURAI,India (including Andaman Isl.)
M,SIN,SIN,DEL,DEL,International,22-Nov,30,1.2830173,103.8513365,28.7040592,77.1024902,DELHI,India (including Andaman Isl.)
M,SIN,SIN,BOM,BOM,International,22-Nov,8,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
L,SIN,SIN,MNL,MNL,International,22-Nov,2,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,CGK,JKT,International,22-Nov,90,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
L,SIN,SIN,DMK,BKK,International,22-Nov,150,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,AMS,AMS,International,22-Nov,30,1.2830173,103.8513365,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,SIN,SIN,NGO,NGO,International,22-Nov,13,1.2830173,103.8513365,35.1814506,136.9065571,NAGOYA,Japan
L,SIN,SIN,MEL,MEL,International,22-Nov,56,1.2830173,103.8513365,-37.8136276,144.9630576,MELBOURNE,Australia
M,SIN,SIN,XMN,XMN,International,22-Nov,4,1.2830173,103.8513365,24.4795099,118.0894799,XIAMEN,"China, People’s Republic of"
M,SIN,SIN,CMB,CMB,International,22-Nov,17,1.2830173,103.8513365,6.9270786,79.861243,COLOMBO,Sri Lanka
M,SIN,SIN,LHR,LON,International,22-Nov,24,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
M,SIN,SIN,CMB,CMB,International,22-Nov,15,1.2830173,103.8513365,6.9270786,79.861243,COLOMBO,Sri Lanka
M,SIN,SIN,XMN,XMN,International,22-Nov,5,1.2830173,103.8513365,24.4795099,118.0894799,XIAMEN,"China, People’s Republic of"
M,SIN,SIN,ICN,SEL,International,22-Nov,24,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,SIN,SIN,SUB,SUB,International,22-Nov,89,1.2830173,103.8513365,-7.2574719,112.7520883,SURABAYA,Indonesia
M,SIN,SIN,ICN,SEL,International,22-Nov,16,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,CAN,CAN,International,22-Nov,5,1.2830173,103.8513365,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
M,SIN,SIN,DXB,DXB,International,22-Nov,21,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
L,SIN,SIN,KBV,KBV,International,22-Nov,25,1.2830173,103.8513365,8.1191811,99.1013498,KRABI,Thailand
L,SIN,SIN,MFM,MFM,International,22-Nov,6,1.2830173,103.8513365,22.198745,113.543873,MACAO,"Macao (SAR), China"
M,SIN,SIN,DAD,DAD,International,22-Nov,30,1.2830173,103.8513365,16.0544068,108.2021667,DA NANG,Vietnam
M,SIN,SIN,BNE,BNE,International,22-Nov,90,1.2830173,103.8513365,-27.4704528,153.0260341,BRISBANE,Australia
M,SIN,SIN,CDG,PAR,International,22-Nov,30,1.2830173,103.8513365,48.8809481,2.3553137,PARIS,France
L,SIN,SIN,PEN,PEN,International,22-Nov,183,1.2830173,103.8513365,5.2632341,100.4846227,PENANG,Malaysia
M,SIN,SIN,SZX,SZX,International,22-Nov,9,1.2830173,103.8513365,22.5428599,114.05956,SHENZHEN,"China, People’s Republic of"
M,SIN,SIN,IST,IST,International,22-Nov,17,1.2830173,103.8513365,41.0082376,28.9783589,ISTANBUL,Turkey
M,SIN,SIN,DOH,DOH,International,22-Nov,1,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
L,SIN,SIN,DVO,DVO,International,22-Nov,13,1.2830173,103.8513365,7.0736114,125.6110248,DAVAO,Philippines
M,SIN,SIN,MNL,MNL,International,22-Nov,2,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,HYD,HYD,International,22-Nov,16,1.2830173,103.8513365,17.406498,78.4772439,HYDERABAD,India (including Andaman Isl.)
M,SIN,SIN,ZRH,ZRH,International,22-Nov,26,1.2830173,103.8513365,47.3768866,8.541694,ZURICH,Switzerland
M,SIN,SIN,CPH,CPH,International,22-Nov,22,1.2830173,103.8513365,55.6760968,12.5683371,COPENHAGEN,Denmark
L,SIN,SIN,MNL,MNL,International,22-Nov,14,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
L,SIN,SIN,YIA,YIA,International,22-Nov,14,1.2830173,103.8513365,#N/A,#N/A,#N/A,#N/A
M,SIN,SIN,LHR,LON,International,22-Nov,30,1.2830173,103.8513365,51.5031653,-0.1123051,LONDON,United Kingdom
L,SIN,SIN,SGN,SGN,International,22-Nov,9,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,MYY,MYY,International,22-Nov,29,1.2830173,103.8513365,4.399493,113.9913832,MIRI,Malaysia
L,SIN,SIN,PEN,PEN,International,22-Nov,4,1.2830173,103.8513365,5.2632341,100.4846227,PENANG,Malaysia
L,SIN,SIN,TPE,TPE,International,22-Nov,52,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
L,SIN,SIN,HGH,HGH,International,22-Nov,4,1.2830173,103.8513365,30.2741499,120.15515,HANGZHOU,"China, People’s Republic of"
L,SIN,SIN,BKK,BKK,International,22-Nov,1,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
L,SIN,SIN,TRZ,TRZ,International,22-Nov,60,1.2830173,103.8513365,10.7904833,78.7046725,TIRUCHCHIRAPPALLI,India (including Andaman Isl.)
M,SIN,SIN,NRT,TYO,International,22-Nov,30,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
M,SIN,SIN,SGN,SGN,International,22-Nov,2,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,CGK,JKT,International,22-Nov,281,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
L,SIN,SIN,MDC,MDC,International,22-Nov,12,1.2830173,103.8513365,1.4748305,124.8420794,MANADO,Indonesia
M,SIN,SIN,FRA,FRA,International,22-Nov,30,1.2830173,103.8513365,50.1109221,8.6821267,FRANKFURT,Germany
M,SIN,SIN,SYD,SYD,International,22-Nov,30,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
M,SIN,SIN,YVR,YVR,International,22-Nov,13,1.2830173,103.8513365,49.2827291,-123.1207375,VANCOUVER,Canada
L,SIN,SIN,MNL,MNL,International,22-Nov,73,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
L,SIN,SIN,SGN,SGN,International,22-Nov,82,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,HKG,HKG,International,22-Nov,26,1.2830173,103.8513365,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,SIN,SIN,CGK,JKT,International,22-Nov,5,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
M,SIN,SIN,PVG,SHA,International,22-Nov,4,1.2830173,103.8513365,31.230416,121.473701,SHANGHAI,"China, People’s Republic of"
M,SIN,SIN,MNL,MNL,International,22-Nov,7,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,HND,TYO,International,22-Nov,30,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
L,SIN,SIN,CAN,CAN,International,22-Nov,2,1.2830173,103.8513365,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
M,SIN,SIN,ADL,ADL,International,22-Nov,30,1.2830173,103.8513365,-34.9284989,138.6007456,ADELAIDE,Australia
M,SIN,SIN,DXB,DXB,International,22-Nov,1,1.2830173,103.8513365,25.2048493,55.2707828,DUBAI,United Arab Emirates
M,SIN,SIN,EWR,NYC,International,22-Nov,30,1.2830173,103.8513365,40.7527262,-73.9772294,NEW YORK,United States of America
M,SIN,SIN,ICN,SEL,International,22-Nov,10,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
M,SIN,SIN,CTU,CTU,International,22-Nov,5,1.2830173,103.8513365,30.5722599,104.0665099,CHENGDU,"China, People’s Republic of"
M,SIN,SIN,MUC,MUC,International,22-Nov,30,1.2830173,103.8513365,48.1351253,11.5819806,MUNICH,Germany
M,SIN,SIN,SZX,SZX,International,22-Nov,2,1.2830173,103.8513365,22.5428599,114.05956,SHENZHEN,"China, People’s Republic of"
L,SIN,SIN,TPE,TPE,International,22-Nov,13,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,PER,PER,International,22-Nov,30,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
M,SIN,SIN,CKG,CKG,International,22-Nov,4,1.2830173,103.8513365,29.5656843,106.5511838,CHONGQING,"China, People’s Republic of"
M,SIN,SIN,BLR,BLR,International,22-Nov,25,1.2830173,103.8513365,12.9715987,77.5945627,BENGALURU,India (including Andaman Isl.)
M,SIN,SIN,LAX,LAX,International,22-Nov,43,1.2830173,103.8513365,34.0549076,-118.242643,LOS ANGELES,United States of America
M,SIN,SIN,AMS,AMS,International,22-Nov,21,1.2830173,103.8513365,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,SIN,SIN,BKK,BKK,International,22-Nov,30,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,PER,PER,International,22-Nov,30,1.2830173,103.8513365,-31.9513993,115.8616783,PERTH,Australia
L,SIN,SIN,MNL,MNL,International,22-Nov,90,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,DRW,DRW,International,22-Nov,10,1.2830173,103.8513365,-12.4637333,130.8444446,DARWIN,Australia
M,SIN,SIN,BNE,BNE,International,22-Nov,12,1.2830173,103.8513365,-27.4704528,153.0260341,BRISBANE,Australia
L,SIN,SIN,FOC,FOC,International,22-Nov,4,1.2830173,103.8513365,26.0742099,119.29647,FUZHOU,"China, People’s Republic of"
M,SIN,SIN,ICN,SEL,International,22-Nov,17,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
L,SIN,SIN,HKT,HKT,International,22-Nov,51,1.2830173,103.8513365,7.8804479,98.3922504,PHUKET,Thailand
M,SIN,SIN,DPS,DPS,International,22-Nov,9,1.2830173,103.8513365,-8.3405389,115.0919509,BALI ISLAND,Indonesia
M,SIN,SIN,SGN,SGN,International,22-Nov,30,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,SGN,SGN,International,22-Nov,99,1.2830173,103.8513365,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
L,SIN,SIN,PUS,PUS,International,22-Nov,10,1.2830173,103.8513365,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
L,SIN,SIN,HYD,HYD,International,22-Nov,30,1.2830173,103.8513365,17.406498,78.4772439,HYDERABAD,India (including Andaman Isl.)
M,SIN,SIN,TPE,TPE,International,22-Nov,30,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,BOM,BOM,International,22-Nov,30,1.2830173,103.8513365,19.0759837,72.8776559,MUMBAI,India (including Andaman Isl.)
M,SIN,SIN,MAA,MAA,International,22-Nov,16,1.2830173,103.8513365,13.0930694,80.2888899,CHENNAI,India (including Andaman Isl.)
M,SIN,SIN,CAN,CAN,International,22-Nov,1,1.2830173,103.8513365,23.1290799,113.26436,GUANGZHOU,"China, People’s Republic of"
L,SIN,SIN,BKK,BKK,International,22-Nov,60,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
L,SIN,SIN,HDY,HDY,International,22-Nov,4,1.2830173,103.8513365,7.0086472,100.4746879,HAT YAI,Thailand
L,SIN,SIN,KUL,KUL,International,22-Nov,44,1.2830173,103.8513365,3.1319197,101.6840589,KUALA LUMPUR,Malaysia
L,SIN,SIN,MNL,MNL,International,22-Nov,15,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,SYD,SYD,International,22-Nov,30,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
L,SIN,SIN,TRZ,TRZ,International,22-Nov,60,1.2830173,103.8513365,10.7904833,78.7046725,TIRUCHCHIRAPPALLI,India (including Andaman Isl.)
L,SIN,SIN,DMK,BKK,International,22-Nov,4,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,SUB,SUB,International,22-Nov,13,1.2830173,103.8513365,-7.2574719,112.7520883,SURABAYA,Indonesia
M,SIN,SIN,HEL,HEL,International,22-Nov,30,1.2830173,103.8513365,60.1698557,24.938379,HELSINKI,Finland
L,SIN,SIN,CJB,CJB,International,22-Nov,30,1.2830173,103.8513365,11.0168445,76.9558321,COIMBATORE,India (including Andaman Isl.)
M,SIN,SIN,FRA,FRA,International,22-Nov,30,1.2830173,103.8513365,50.1109221,8.6821267,FRANKFURT,Germany
M,SIN,SIN,RGN,RGN,International,22-Nov,26,1.2830173,103.8513365,16.840939,96.173526,YANGON,Myanmar
M,SIN,SIN,SFO,SFO,International,22-Nov,13,1.2830173,103.8513365,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,SIN,SIN,DVO,DVO,International,22-Nov,30,1.2830173,103.8513365,7.0736114,125.6110248,DAVAO,Philippines
L,SIN,SIN,NNG,NNG,International,22-Nov,3,1.2830173,103.8513365,22.8167299,108.3669,NANNING,"China, People’s Republic of"
M,SIN,SIN,NOU,NOU,International,22-Nov,18,1.2830173,103.8513365,-21.0454468,167.3324425,NOUMEA,New Caledonia (including Loyalty Islands)
L,SIN,SIN,HKT,HKT,International,22-Nov,64,1.2830173,103.8513365,7.8804479,98.3922504,PHUKET,Thailand
M,SIN,SIN,DOH,DOH,International,22-Nov,6,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
M,SIN,SIN,AMS,AMS,International,22-Nov,9,1.2830173,103.8513365,52.3675734,4.9041389,AMSTERDAM,Netherlands
M,XSP,SIN,RDN,RDN,International,22-Nov,3,1.2830173,103.8513365,5.7844414,103.0068926,REDANG,Malaysia
L,SIN,SIN,CTS,SPK,International,22-Nov,11,1.2830173,103.8513365,43.0617713,141.3544506,SAPPORO,Japan
M,SIN,SIN,SFO,SFO,International,22-Nov,46,1.2830173,103.8513365,37.7749295,-122.4194155,SAN FRANCISCO,United States of America
M,SIN,SIN,POM,POM,International,22-Nov,22,1.2830173,103.8513365,-9.4790043,147.1494164,PORT MORESBY,Papua New Guinea
M,SIN,SIN,MNL,MNL,International,22-Nov,60,1.2830173,103.8513365,14.5995124,120.9842195,MANILA,Philippines
M,SIN,SIN,DOH,DOH,International,22-Nov,1,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
M,SIN,SIN,SUB,SUB,International,22-Nov,54,1.2830173,103.8513365,-7.2574719,112.7520883,SURABAYA,Indonesia
M,SIN,SIN,CGK,JKT,International,22-Nov,16,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
L,SIN,SIN,KIX,OSA,International,22-Nov,30,1.2830173,103.8513365,34.6937249,135.5022535,OSAKA,Japan
L,SIN,SIN,KCH,KCH,International,22-Nov,72,1.2830173,103.8513365,1.5533785,110.359503,KUCHING,Malaysia
M,SIN,SIN,SYD,SYD,International,22-Nov,30,1.2830173,103.8513365,-33.8688197,151.2092955,SYDNEY,Australia
M,SIN,SIN,HND,TYO,International,22-Nov,31,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
M,SIN,SIN,XIY,SIA,International,22-Nov,3,1.2830173,103.8513365,34.2658138,108.9540936,XI'AN,"China, People’s Republic of"
M,SIN,SIN,CGK,JKT,International,22-Nov,5,1.2830173,103.8513365,-6.1944491,106.8229198,JAKARTA,Indonesia
M,SIN,SIN,HND,TYO,International,22-Nov,8,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
L,SIN,SIN,NRT,TYO,International,22-Nov,30,1.2830173,103.8513365,35.6811673,139.7670516,TOKYO,Japan
M,SIN,SIN,RGN,RGN,International,22-Nov,51,1.2830173,103.8513365,16.840939,96.173526,YANGON,Myanmar
M,SIN,SIN,BKK,BKK,International,22-Nov,60,1.2830173,103.8513365,13.7563309,100.5017651,BANGKOK,Thailand
M,SIN,SIN,TPE,TPE,International,22-Nov,30,1.2830173,103.8513365,25.0329636,121.5654268,TAIPEI,Chinese Taipei
M,SIN,SIN,DOH,DOH,International,22-Nov,1,1.2830173,103.8513365,25.2854473,51.5310398,DOHA,Qatar
L,SIN,SIN,CNX,CNX,International,22-Nov,30,1.2830173,103.8513365,18.7883439,98.9853008,CHIANG MAI,Thailand
M,SIN,SIN,ICN,SEL,International,22-Nov,31,1.2830173,103.8513365,37.5652129,126.9773517,SEOUL,Korea (Rep. of)
