Mainline/Low Cost,Dep Airport Code,Dep City Code,Arr Airport Code,Arr City Code,International/Domestic,Time series,Frequency,dep_lat,dep_lon,arr_lat,arr_lon,Arr City Name,Arr Country Name
M,FUK,FUK,HND,TYO,Domestic,22-Sep,31,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Sep,120,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,37,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,1,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Sep,32,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Sep,30,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,TPE,TPE,International,22-Sep,2,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
L,FUK,FUK,OKA,OKA,Domestic,22-Sep,30,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Sep,180,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,HND,TYO,Domestic,22-Sep,360,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Sep,30,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,1,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Sep,23,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,300,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Sep,11,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,NGO,NGO,Domestic,22-Sep,60,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,240,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ICN,SEL,International,22-Sep,11,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,30,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,PUS,PUS,International,22-Sep,10,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
L,FUK,FUK,NGO,NGO,Domestic,22-Sep,102,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,2,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Sep,60,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Sep,12,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Sep,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Sep,30,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Sep,308,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Sep,30,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,73,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Sep,9,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Sep,21,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ICN,SEL,International,22-Sep,5,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,SDJ,SDJ,Domestic,22-Sep,60,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,105,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Sep,18,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
L,FUK,FUK,NRT,TYO,Domestic,22-Sep,29,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Sep,90,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,29,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,ICN,SEL,International,22-Sep,32,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,HND,TYO,Domestic,22-Sep,75,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,2,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,MNL,MNL,International,22-Sep,2,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,GUM,GUM,International,22-Sep,9,33.5901838,130.4016888,13.3823791,144.6972774,GUAM,Guam
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,85,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,SGN,SGN,International,22-Sep,9,33.5901838,130.4016888,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Sep,6,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,MNL,MNL,International,22-Sep,28,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,ICN,SEL,International,22-Sep,9,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,NKM,NGO,Domestic,22-Sep,150,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
L,FUK,FUK,TPE,TPE,International,22-Sep,30,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,30,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,SIN,SIN,International,22-Sep,9,33.5901838,130.4016888,1.352083,103.819836,SINGAPORE,Singapore
M,FUK,FUK,KMI,KMI,Domestic,22-Sep,210,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Sep,30,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,HAN,HAN,International,22-Sep,13,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
L,FUK,FUK,HKG,HKG,International,22-Sep,13,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,KMI,KMI,Domestic,22-Sep,180,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Sep,90,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,53,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,ISG,ISG,Domestic,22-Sep,30,33.5901838,130.4016888,24.3406856,124.1555837,ISHIGAKI,Japan
M,FUK,FUK,KOJ,KOJ,Domestic,22-Sep,30,33.5901838,130.4016888,31.5968539,130.5571392,KAGOSHIMA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Sep,30,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Sep,124,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Sep,180,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,TKS,TKS,Domestic,22-Sep,60,33.5901838,130.4016888,34.0703652,134.5549537,TOKUSHIMA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,28,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,5,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HAN,HAN,International,22-Sep,12,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Sep,60,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,33,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,KCZ,KCZ,Domestic,22-Sep,60,33.5901838,130.4016888,33.5588821,133.5312383,KOCHI,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Sep,3,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Sep,70,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,MYJ,MYJ,Domestic,22-Sep,120,33.5901838,130.4016888,33.8355117,132.7639923,MATSUYAMA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Sep,55,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,IZO,IZO,Domestic,22-Sep,60,33.5901838,130.4016888,35.3670442,132.7546943,IZUMO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Sep,60,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Oct,286,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HKG,HKG,International,22-Oct,8,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,MNL,MNL,International,22-Oct,4,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,HND,TYO,Domestic,22-Oct,32,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Oct,2,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Oct,29,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Oct,1,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
L,FUK,FUK,DMK,BKK,International,22-Oct,9,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
M,FUK,FUK,CTS,SPK,Domestic,22-Oct,28,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,33,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,HAN,HAN,International,22-Oct,13,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
L,FUK,FUK,ICN,SEL,International,22-Oct,58,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,SGN,SGN,International,22-Oct,9,33.5901838,130.4016888,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,FUK,FUK,ICN,SEL,International,22-Oct,9,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,BKK,BKK,International,22-Oct,22,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
L,FUK,FUK,MNL,MNL,International,22-Oct,1,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
L,FUK,FUK,ICN,SEL,International,22-Oct,71,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,CTS,SPK,Domestic,22-Oct,24,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Oct,137,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,ISG,ISG,Domestic,22-Oct,31,33.5901838,130.4016888,24.3406856,124.1555837,ISHIGAKI,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Oct,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Oct,31,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,249,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Oct,38,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Oct,186,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,TPE,TPE,International,22-Oct,10,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Oct,281,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,BKK,BKK,International,22-Oct,1,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
L,FUK,FUK,HND,TYO,Domestic,22-Oct,348,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,PUS,PUS,International,22-Oct,31,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
M,FUK,FUK,MYJ,MYJ,Domestic,22-Oct,124,33.5901838,130.4016888,33.8355117,132.7639923,MATSUYAMA,Japan
L,FUK,FUK,HKG,HKG,International,22-Oct,26,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,HND,TYO,Domestic,22-Oct,4,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ICN,SEL,International,22-Oct,5,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,NKM,NGO,Domestic,22-Oct,155,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,ICN,SEL,International,22-Oct,5,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,ICN,SEL,International,22-Oct,4,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,TPE,TPE,International,22-Oct,31,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,IZO,IZO,Domestic,22-Oct,62,33.5901838,130.4016888,35.3670442,132.7546943,IZUMO,Japan
M,FUK,FUK,KOJ,KOJ,Domestic,22-Oct,31,33.5901838,130.4016888,31.5968539,130.5571392,KAGOSHIMA,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Oct,29,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Oct,62,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,ICN,SEL,International,22-Oct,14,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Oct,87,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,2,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Oct,31,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Oct,62,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,KCZ,KCZ,Domestic,22-Oct,62,33.5901838,130.4016888,33.5588821,133.5312383,KOCHI,Japan
L,FUK,FUK,PUS,PUS,International,22-Oct,4,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
L,FUK,FUK,NRT,TYO,Domestic,22-Oct,58,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,NGO,NGO,Domestic,22-Oct,108,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,3,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,28,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,33,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TKS,TKS,Domestic,22-Oct,62,33.5901838,130.4016888,34.0703652,134.5549537,TOKUSHIMA,Japan
L,FUK,FUK,KIX,OSA,Domestic,22-Oct,63,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,PUS,PUS,International,22-Oct,16,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
M,FUK,FUK,TPE,TPE,International,22-Oct,25,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
L,FUK,FUK,ICN,SEL,International,22-Oct,3,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,PUS,PUS,International,22-Oct,2,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
M,FUK,FUK,ITM,OSA,Domestic,22-Oct,87,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,4,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Oct,18,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,TPE,TPE,International,22-Oct,17,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,ITM,OSA,Domestic,22-Oct,30,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,BKK,BKK,International,22-Oct,1,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
M,FUK,FUK,KMI,KMI,Domestic,22-Oct,186,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
M,FUK,FUK,SDJ,SDJ,Domestic,22-Oct,62,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
L,FUK,FUK,OKA,OKA,Domestic,22-Oct,126,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,MNL,MNL,International,22-Oct,27,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
L,FUK,FUK,ICN,SEL,International,22-Oct,2,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,SIN,SIN,International,22-Oct,9,33.5901838,130.4016888,1.352083,103.819836,SINGAPORE,Singapore
M,FUK,FUK,KMQ,KMQ,Domestic,22-Oct,124,33.5901838,130.4016888,36.4084209,136.4458532,KOMATSU,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Oct,62,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Oct,7,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,KMI,KMI,Domestic,22-Oct,217,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Oct,30,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,PUS,PUS,International,22-Oct,26,33.5901838,130.4016888,35.1731121,129.0714122,BUSAN,Korea (Rep. of)
L,FUK,FUK,CTS,SPK,Domestic,22-Oct,29,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,109,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HAN,HAN,International,22-Oct,13,33.5901838,130.4016888,21.0277644,105.8341598,HANOI,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Oct,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,NGO,NGO,Domestic,22-Oct,31,33.5901838,130.4016888,35.1814506,136.9065571,NAGOYA,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Oct,62,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,168,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,51,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,62,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,GUM,GUM,International,22-Oct,7,33.5901838,130.4016888,13.3823791,144.6972774,GUAM,Guam
M,FUK,FUK,SDJ,SDJ,Domestic,22-Oct,155,33.5901838,130.4016888,38.268195,140.869418,SENDAI,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Oct,186,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Oct,93,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,HNA,HNA,Domestic,22-Oct,31,33.5901838,130.4016888,39.3886253,141.1168998,HANAMAKI,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,79,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Oct,2,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ASJ,ASJ,Domestic,22-Oct,31,33.5901838,130.4016888,27.7005538,128.8205454,AMAMI,Japan
L,FUK,FUK,MNL,MNL,International,22-Oct,13,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,HND,TYO,Domestic,22-Oct,121,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,CTS,SPK,Domestic,22-Oct,2,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Oct,109,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,TPE,TPE,International,22-Oct,13,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Nov,46,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,ICN,SEL,International,22-Nov,99,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,ITM,OSA,Domestic,22-Nov,119,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,HKG,HKG,International,22-Nov,47,33.5901838,130.4016888,22.3193039,114.1693611,HONG KONG,"Hong Kong (SAR), China"
M,FUK,FUK,ICN,SEL,International,22-Nov,6,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
M,FUK,FUK,ITM,OSA,Domestic,22-Nov,60,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Nov,30,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,ITM,OSA,Domestic,22-Nov,60,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
L,FUK,FUK,TPE,TPE,International,22-Nov,21,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,MNL,MNL,International,22-Nov,23,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
M,FUK,FUK,HND,TYO,Domestic,22-Nov,81,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,SIN,SIN,International,22-Nov,13,33.5901838,130.4016888,1.352083,103.819836,SINGAPORE,Singapore
M,FUK,FUK,KOJ,KOJ,Domestic,22-Nov,30,33.5901838,130.4016888,31.5968539,130.5571392,KAGOSHIMA,Japan
M,FUK,FUK,ICN,SEL,International,22-Nov,29,33.5901838,130.4016888,37.550263,126.9970831,SEOUL,Korea (Rep. of)
L,FUK,FUK,OKA,OKA,Domestic,22-Nov,55,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
M,FUK,FUK,OKA,OKA,Domestic,22-Nov,150,33.5901838,130.4016888,26.3343533,127.8056058,OKINAWA,Japan
L,FUK,FUK,BKK,BKK,International,22-Nov,28,33.5901838,130.4016888,13.7563309,100.5017651,BANGKOK,Thailand
M,FUK,FUK,ITM,OSA,Domestic,22-Nov,58,33.5901838,130.4016888,34.6937249,135.5022535,OSAKA,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Nov,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,SGN,SGN,International,22-Nov,8,33.5901838,130.4016888,10.8230989,106.6296638,HO CHI MINH CITY,Vietnam
M,FUK,FUK,HND,TYO,Domestic,22-Nov,10,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,CTS,SPK,Domestic,22-Nov,30,33.5901838,130.4016888,43.0617713,141.3544506,SAPPORO,Japan
L,FUK,FUK,ISG,ISG,Domestic,22-Nov,21,33.5901838,130.4016888,24.3406856,124.1555837,ISHIGAKI,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Nov,1,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
L,FUK,FUK,NRT,TYO,Domestic,22-Nov,44,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,HND,TYO,Domestic,22-Nov,2,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,KMI,KMI,Domestic,22-Nov,180,33.5901838,130.4016888,31.9077285,131.4202196,MIYAZAKI,Japan
M,FUK,FUK,TPE,TPE,International,22-Nov,5,33.5901838,130.4016888,25.0329694,121.5654177,TAIPEI,Chinese Taipei
M,FUK,FUK,HND,TYO,Domestic,22-Nov,115,33.5901838,130.4016888,35.6764225,139.650027,TOKYO,Japan
M,FUK,FUK,GUM,GUM,International,22-Nov,8,33.5901838,130.4016888,13.3823791,144.6972774,GUAM,Guam
M,FUK,FUK,MNL,MNL,International,22-Nov,7,33.5901838,130.4016888,14.5995124,120.9842195,MANILA,Philippines
